------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 45110
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec  15.9 MBytes   133 Mbits/sec   0.601 ms    0/11332 (0%)
[  3] 54.0-55.0 sec  3.69 MBytes  31.0 Mbits/sec   1.928 ms    0/ 2634 (0%)
[  3] 55.0-56.0 sec  3.81 MBytes  32.0 Mbits/sec   1.401 ms    0/ 2719 (0%)
[  3] 56.0-57.0 sec  3.16 MBytes  26.5 Mbits/sec   0.300 ms    2/ 2259 (0.089%)
[  3] 57.0-58.0 sec  3.45 MBytes  29.0 Mbits/sec   0.827 ms    0/ 2464 (0%)
[  3] 58.0-59.0 sec  3.97 MBytes  33.3 Mbits/sec   5.522 ms    1/ 2832 (0.035%)
[  3] 59.0-60.0 sec  2.62 MBytes  22.0 Mbits/sec   1.810 ms    0/ 1871 (0%)
[  3] 60.0-61.0 sec  2.64 MBytes  22.1 Mbits/sec   2.876 ms    0/ 1882 (0%)
[  3] 61.0-62.0 sec  3.87 MBytes  32.5 Mbits/sec   1.315 ms    0/ 2764 (0%)
[  3] 62.0-63.0 sec  3.25 MBytes  27.3 Mbits/sec   0.217 ms    0/ 2319 (0%)
[  3] 63.0-64.0 sec  4.04 MBytes  33.9 Mbits/sec   6.129 ms    0/ 2881 (0%)
[  3] 64.0-65.0 sec  2.42 MBytes  20.3 Mbits/sec   1.239 ms    0/ 1727 (0%)
[  3] 65.0-66.0 sec  3.49 MBytes  29.3 Mbits/sec   7.299 ms    1/ 2492 (0.04%)
[  3] 66.0-67.0 sec  4.44 MBytes  37.2 Mbits/sec   1.827 ms    0/ 3164 (0%)
[  3] 67.0-68.0 sec  2.46 MBytes  20.6 Mbits/sec   5.162 ms    0/ 1755 (0%)
[  3] 68.0-69.0 sec  3.91 MBytes  32.8 Mbits/sec   0.686 ms    0/ 2791 (0%)
[  3] 69.0-70.0 sec  3.58 MBytes  30.0 Mbits/sec   0.232 ms    0/ 2551 (0%)
[  3] 70.0-71.0 sec  3.13 MBytes  26.2 Mbits/sec   1.817 ms    0/ 2230 (0%)
[  3] 71.0-72.0 sec  3.24 MBytes  27.2 Mbits/sec   1.923 ms    1/ 2310 (0.043%)
[  3] 72.0-73.0 sec  3.17 MBytes  26.6 Mbits/sec   0.831 ms    0/ 2260 (0%)
[  3] 73.0-74.0 sec  3.72 MBytes  31.2 Mbits/sec   1.110 ms    0/ 2654 (0%)
[  3] 74.0-75.0 sec  3.49 MBytes  29.2 Mbits/sec   2.892 ms    0/ 2486 (0%)
[  3] 75.0-76.0 sec  2.85 MBytes  23.9 Mbits/sec   0.676 ms    0/ 2032 (0%)
[  3] 76.0-77.0 sec  3.38 MBytes  28.4 Mbits/sec   2.400 ms    0/ 2413 (0%)
[  3] 77.0-78.0 sec  2.71 MBytes  22.7 Mbits/sec   2.372 ms    0/ 1933 (0%)
[  3] 78.0-79.0 sec  3.15 MBytes  26.4 Mbits/sec   0.644 ms    0/ 2245 (0%)
[  3] 79.0-80.0 sec  3.26 MBytes  27.3 Mbits/sec   0.983 ms    0/ 2323 (0%)
[  3] 80.0-81.0 sec  3.12 MBytes  26.2 Mbits/sec   2.745 ms    0/ 2224 (0%)
[  3] 81.0-82.0 sec  2.96 MBytes  24.8 Mbits/sec   7.064 ms    0/ 2108 (0%)
[  3] 82.0-83.0 sec  3.93 MBytes  33.0 Mbits/sec   2.087 ms    0/ 2804 (0%)
[  3] 83.0-84.0 sec  2.58 MBytes  21.6 Mbits/sec   2.903 ms    0/ 1840 (0%)
[  3] 84.0-85.0 sec  3.46 MBytes  29.0 Mbits/sec   3.952 ms    0/ 2470 (0%)
[  3] 85.0-86.0 sec  2.09 MBytes  17.6 Mbits/sec   0.541 ms    0/ 1493 (0%)
[  3] 86.0-87.0 sec  3.41 MBytes  28.6 Mbits/sec   0.479 ms    0/ 2434 (0%)
[  3] 87.0-88.0 sec  3.15 MBytes  26.4 Mbits/sec   3.163 ms    0/ 2249 (0%)
[  3] 88.0-89.0 sec  2.97 MBytes  24.9 Mbits/sec   2.248 ms    0/ 2115 (0%)
[  3] 89.0-90.0 sec  3.70 MBytes  31.0 Mbits/sec   2.591 ms    0/ 2637 (0%)
[  3] 90.0-91.0 sec  2.86 MBytes  24.0 Mbits/sec   1.187 ms    0/ 2041 (0%)
[  3] 91.0-92.0 sec  3.76 MBytes  31.5 Mbits/sec   1.434 ms    0/ 2682 (0%)
[  3] 92.0-93.0 sec  3.22 MBytes  27.0 Mbits/sec   3.265 ms    0/ 2300 (0%)
[  3] 93.0-94.0 sec  2.83 MBytes  23.7 Mbits/sec   0.356 ms    0/ 2017 (0%)
[  3] 94.0-95.0 sec  2.88 MBytes  24.2 Mbits/sec   2.116 ms    0/ 2056 (0%)
[  3] 95.0-96.0 sec  5.05 MBytes  42.4 Mbits/sec   4.663 ms    0/ 3605 (0%)
[  3] 96.0-97.0 sec  3.80 MBytes  31.9 Mbits/sec   1.830 ms    0/ 2710 (0%)
[  3] 97.0-98.0 sec  3.32 MBytes  27.8 Mbits/sec   1.608 ms    0/ 2368 (0%)
[  3] 98.0-99.0 sec  4.42 MBytes  37.1 Mbits/sec   2.920 ms    0/ 3153 (0%)
[  3] 99.0-100.0 sec  2.41 MBytes  20.2 Mbits/sec   2.076 ms    0/ 1720 (0%)
[  3] 100.0-101.0 sec  2.71 MBytes  22.7 Mbits/sec   6.092 ms    0/ 1931 (0%)
[  3] 101.0-102.0 sec  2.88 MBytes  24.2 Mbits/sec   1.224 ms    0/ 2055 (0%)
[  3] 102.0-103.0 sec  2.68 MBytes  22.5 Mbits/sec   2.583 ms    0/ 1915 (0%)
[  3] 103.0-104.0 sec  2.63 MBytes  22.1 Mbits/sec   2.060 ms    0/ 1876 (0%)
[  3] 104.0-105.0 sec  3.21 MBytes  26.9 Mbits/sec   0.484 ms    0/ 2288 (0%)
[  3] 105.0-106.0 sec  3.22 MBytes  27.0 Mbits/sec   1.520 ms    0/ 2296 (0%)
[  3] 106.0-107.0 sec  3.06 MBytes  25.6 Mbits/sec   6.673 ms    0/ 2181 (0%)
[  3] 107.0-108.0 sec  3.44 MBytes  28.8 Mbits/sec   1.726 ms    4/ 2455 (0.16%)
[  3] 108.0-109.0 sec  2.82 MBytes  23.6 Mbits/sec   0.928 ms    0/ 2009 (0%)
[  3] 109.0-110.0 sec  3.82 MBytes  32.0 Mbits/sec   2.628 ms    2/ 2727 (0.073%)
[  3] 110.0-111.0 sec  3.10 MBytes  26.0 Mbits/sec   0.886 ms    1/ 2209 (0.045%)
[  3] 111.0-112.0 sec  3.26 MBytes  27.3 Mbits/sec   0.536 ms    0/ 2323 (0%)
[  3] 112.0-113.0 sec  2.22 MBytes  18.6 Mbits/sec   3.025 ms    1/ 1586 (0.063%)
[  3] 113.0-114.0 sec  2.76 MBytes  23.1 Mbits/sec   0.832 ms    3/ 1971 (0.15%)
[  3] 114.0-115.0 sec  4.10 MBytes  34.4 Mbits/sec   0.692 ms    2/ 2927 (0.068%)
[  3] 115.0-116.0 sec  4.03 MBytes  33.8 Mbits/sec   1.416 ms    0/ 2878 (0%)
[  3] 116.0-117.0 sec  3.26 MBytes  27.4 Mbits/sec   4.247 ms    0/ 2326 (0%)
[  3] 117.0-118.0 sec  3.23 MBytes  27.1 Mbits/sec   0.672 ms    0/ 2304 (0%)
[  3] 118.0-119.0 sec  5.78 MBytes  48.5 Mbits/sec   4.832 ms    0/ 4121 (0%)
[  3] 119.0-120.0 sec  3.64 MBytes  30.5 Mbits/sec   2.237 ms    0/ 2597 (0%)
[  3] 120.0-121.0 sec  3.30 MBytes  27.7 Mbits/sec   1.326 ms    1/ 2356 (0.042%)
[  3] 121.0-122.0 sec  3.33 MBytes  28.0 Mbits/sec   0.850 ms    0/ 2378 (0%)
[  3] 122.0-123.0 sec  3.10 MBytes  26.0 Mbits/sec   0.325 ms    0/ 2214 (0%)
[  3] 123.0-124.0 sec  5.26 MBytes  44.1 Mbits/sec   3.208 ms    0/ 3749 (0%)
[  3] 124.0-125.0 sec  2.69 MBytes  22.6 Mbits/sec   6.253 ms    0/ 1920 (0%)
[  3] 125.0-126.0 sec  3.77 MBytes  31.6 Mbits/sec   2.018 ms    0/ 2689 (0%)
[  3] 126.0-127.0 sec  2.55 MBytes  21.4 Mbits/sec   0.352 ms    1/ 1822 (0.055%)
[  3] 127.0-128.0 sec  3.77 MBytes  31.7 Mbits/sec   0.493 ms    0/ 2692 (0%)
[  3] 128.0-129.0 sec  3.24 MBytes  27.2 Mbits/sec   1.055 ms    0/ 2309 (0%)
[  3] 129.0-130.0 sec  2.76 MBytes  23.2 Mbits/sec   0.392 ms    0/ 1970 (0%)
[  3] 130.0-131.0 sec  3.16 MBytes  26.5 Mbits/sec   2.217 ms    0/ 2253 (0%)
[  3] 131.0-132.0 sec  2.97 MBytes  24.9 Mbits/sec   0.502 ms    0/ 2117 (0%)
[  3] 132.0-133.0 sec  2.47 MBytes  20.7 Mbits/sec   0.242 ms    0/ 1761 (0%)
[  3] 133.0-134.0 sec  2.99 MBytes  25.1 Mbits/sec   2.817 ms    0/ 2131 (0%)
[  3] 134.0-135.0 sec  3.81 MBytes  32.0 Mbits/sec   0.299 ms    0/ 2720 (0%)
[  3] 135.0-136.0 sec  4.10 MBytes  34.4 Mbits/sec   2.222 ms    0/ 2924 (0%)
[  3] 136.0-137.0 sec  3.64 MBytes  30.6 Mbits/sec   0.863 ms    0/ 2600 (0%)
[  3] 137.0-138.0 sec  3.52 MBytes  29.6 Mbits/sec   0.342 ms    0/ 2514 (0%)
[  3] 138.0-139.0 sec  3.98 MBytes  33.4 Mbits/sec   1.957 ms    0/ 2840 (0%)
[  3] 139.0-140.0 sec  3.56 MBytes  29.9 Mbits/sec   2.055 ms    0/ 2542 (0%)
[  3] 140.0-141.0 sec  5.25 MBytes  44.1 Mbits/sec   0.634 ms    0/ 3748 (0%)
[  3] 141.0-142.0 sec  3.94 MBytes  33.0 Mbits/sec   0.428 ms    0/ 2807 (0%)
[  3] 142.0-143.0 sec  3.36 MBytes  28.2 Mbits/sec   0.587 ms    0/ 2395 (0%)
[  3] 143.0-144.0 sec  3.40 MBytes  28.6 Mbits/sec   0.723 ms    0/ 2428 (0%)
[  3] 144.0-145.0 sec  3.01 MBytes  25.2 Mbits/sec   5.150 ms    0/ 2146 (0%)
[  3] 145.0-146.0 sec  2.94 MBytes  24.6 Mbits/sec   1.593 ms    0/ 2095 (0%)
[  3] 146.0-147.0 sec  3.86 MBytes  32.4 Mbits/sec   2.671 ms    0/ 2752 (0%)
[  3] 147.0-148.0 sec  3.16 MBytes  26.5 Mbits/sec   0.369 ms    0/ 2254 (0%)
[  3] 148.0-149.0 sec  3.69 MBytes  31.0 Mbits/sec   0.788 ms    0/ 2632 (0%)
[  3] 149.0-150.0 sec  2.89 MBytes  24.3 Mbits/sec   0.823 ms    0/ 2065 (0%)
[  3] 150.0-151.0 sec  4.93 MBytes  41.4 Mbits/sec   2.147 ms    0/ 3520 (0%)
[  3] 151.0-152.0 sec  3.28 MBytes  27.5 Mbits/sec   0.926 ms    0/ 2342 (0%)
[  3] 152.0-153.0 sec  3.85 MBytes  32.3 Mbits/sec   0.424 ms    0/ 2744 (0%)
[  3] 153.0-154.0 sec  3.06 MBytes  25.7 Mbits/sec   3.942 ms    0/ 2182 (0%)
[  3] 154.0-155.0 sec  2.36 MBytes  19.8 Mbits/sec   2.298 ms    1/ 1685 (0.059%)
[  3] 155.0-156.0 sec  2.97 MBytes  24.9 Mbits/sec   0.215 ms    0/ 2117 (0%)
[  3] 156.0-157.0 sec  2.71 MBytes  22.7 Mbits/sec   2.794 ms    0/ 1934 (0%)
[  3] 157.0-158.0 sec  2.16 MBytes  18.1 Mbits/sec   1.149 ms    0/ 1542 (0%)
[  3] 158.0-159.0 sec  2.35 MBytes  19.7 Mbits/sec   4.812 ms    0/ 1674 (0%)
[  3] 159.0-160.0 sec  3.13 MBytes  26.2 Mbits/sec   3.739 ms    0/ 2231 (0%)
[  3] 160.0-161.0 sec  4.29 MBytes  36.0 Mbits/sec   1.391 ms    0/ 3063 (0%)
[  3] 161.0-162.0 sec  2.90 MBytes  24.3 Mbits/sec   1.086 ms    0/ 2069 (0%)
[  3] 162.0-163.0 sec  3.27 MBytes  27.4 Mbits/sec   2.182 ms    0/ 2334 (0%)
[  3] 163.0-164.0 sec  3.30 MBytes  27.7 Mbits/sec   0.337 ms    0/ 2357 (0%)
[  3] 164.0-165.0 sec  3.19 MBytes  26.8 Mbits/sec   6.167 ms    0/ 2278 (0%)
[  3] 165.0-166.0 sec  3.49 MBytes  29.3 Mbits/sec   0.529 ms    1/ 2491 (0.04%)
[  3] 166.0-167.0 sec  2.78 MBytes  23.3 Mbits/sec   1.449 ms    0/ 1984 (0%)
[  3] 167.0-168.0 sec  4.29 MBytes  36.0 Mbits/sec   0.729 ms    0/ 3060 (0%)
[  3] 168.0-169.0 sec  2.94 MBytes  24.6 Mbits/sec   0.195 ms    0/ 2096 (0%)
[  3] 169.0-170.0 sec  3.45 MBytes  29.0 Mbits/sec   2.006 ms    0/ 2463 (0%)
[  3] 170.0-171.0 sec  3.27 MBytes  27.4 Mbits/sec   4.057 ms    0/ 2331 (0%)
[  3] 171.0-172.0 sec  3.40 MBytes  28.5 Mbits/sec   3.661 ms    0/ 2427 (0%)
[  3] 172.0-173.0 sec  3.09 MBytes  25.9 Mbits/sec   5.002 ms    0/ 2205 (0%)
[  3] 173.0-174.0 sec  2.70 MBytes  22.7 Mbits/sec   1.161 ms    0/ 1929 (0%)
[  3] 174.0-175.0 sec  3.28 MBytes  27.5 Mbits/sec   1.318 ms   24/ 2363 (1%)
[  3] 175.0-176.0 sec  4.50 MBytes  37.8 Mbits/sec   2.206 ms    0/ 3211 (0%)
[  3] 176.0-177.0 sec  2.83 MBytes  23.8 Mbits/sec   3.487 ms    0/ 2022 (0%)
[  3] 177.0-178.0 sec  3.89 MBytes  32.6 Mbits/sec   7.991 ms    1/ 2773 (0.036%)
[  3] 178.0-179.0 sec  3.41 MBytes  28.6 Mbits/sec   2.928 ms   21/ 2455 (0.86%)
[  3] 179.0-180.0 sec  4.51 MBytes  37.8 Mbits/sec   1.277 ms    0/ 3218 (0%)
[  3] 180.0-181.0 sec  2.50 MBytes  20.9 Mbits/sec   0.581 ms    0/ 1780 (0%)
[  3] 181.0-182.0 sec  3.23 MBytes  27.1 Mbits/sec   5.234 ms    0/ 2306 (0%)
[  3] 182.0-183.0 sec  2.16 MBytes  18.1 Mbits/sec   2.566 ms    0/ 1543 (0%)
[  3] 183.0-184.0 sec  2.68 MBytes  22.5 Mbits/sec   2.829 ms    0/ 1912 (0%)
[  3] 184.0-185.0 sec  2.84 MBytes  23.8 Mbits/sec   0.668 ms    0/ 2027 (0%)
[  3] 185.0-186.0 sec  2.73 MBytes  22.9 Mbits/sec   0.995 ms    0/ 1949 (0%)
[  3] 186.0-187.0 sec  2.97 MBytes  24.9 Mbits/sec   2.889 ms    0/ 2119 (0%)
[  3] 187.0-188.0 sec  2.57 MBytes  21.5 Mbits/sec   8.549 ms    0/ 1832 (0%)
[  3] 188.0-189.0 sec  3.07 MBytes  25.8 Mbits/sec   4.614 ms    0/ 2192 (0%)
[  3] 189.0-190.0 sec  2.70 MBytes  22.6 Mbits/sec   1.757 ms    1/ 1927 (0.052%)
[  3] 190.0-191.0 sec  2.37 MBytes  19.9 Mbits/sec   1.879 ms    0/ 1691 (0%)
[  3] 191.0-192.0 sec  3.50 MBytes  29.4 Mbits/sec   2.112 ms    0/ 2496 (0%)
[  3] 192.0-193.0 sec  3.93 MBytes  32.9 Mbits/sec   0.532 ms    0/ 2800 (0%)
[  3] 193.0-194.0 sec  3.62 MBytes  30.4 Mbits/sec   5.288 ms    0/ 2582 (0%)
[  3] 194.0-195.0 sec  3.97 MBytes  33.3 Mbits/sec   0.845 ms    0/ 2835 (0%)
[  3] 195.0-196.0 sec  1.67 MBytes  14.0 Mbits/sec  15.435 ms   30/ 1220 (2.5%)
[  3] 196.0-197.0 sec  2.08 MBytes  17.4 Mbits/sec   2.591 ms    0/ 1481 (0%)
[  3] 197.0-198.0 sec  2.03 MBytes  17.1 Mbits/sec   2.983 ms    0/ 1450 (0%)
[  3] 198.0-199.0 sec  3.03 MBytes  25.4 Mbits/sec   1.054 ms    0/ 2164 (0%)
[  3] 199.0-200.0 sec  2.59 MBytes  21.8 Mbits/sec   2.026 ms    1/ 1852 (0.054%)
[  3] 200.0-201.0 sec  2.75 MBytes  23.1 Mbits/sec   0.765 ms    0/ 1962 (0%)
[  3] 201.0-202.0 sec  4.13 MBytes  34.6 Mbits/sec   2.897 ms    0/ 2943 (0%)
[  3] 202.0-203.0 sec  3.96 MBytes  33.2 Mbits/sec   0.313 ms    0/ 2824 (0%)
[  3] 203.0-204.0 sec  3.93 MBytes  33.0 Mbits/sec   0.644 ms    0/ 2806 (0%)
[  3] 204.0-205.0 sec  3.33 MBytes  27.9 Mbits/sec   1.373 ms    0/ 2372 (0%)
[  3] 205.0-206.0 sec  3.69 MBytes  30.9 Mbits/sec   0.415 ms    1/ 2630 (0.038%)
[  3] 206.0-207.0 sec  2.64 MBytes  22.1 Mbits/sec   3.154 ms    0/ 1881 (0%)
[  3] 207.0-208.0 sec  2.83 MBytes  23.7 Mbits/sec   2.655 ms    0/ 2016 (0%)
[  3] 208.0-209.0 sec  3.78 MBytes  31.7 Mbits/sec   3.644 ms    0/ 2694 (0%)
[  3] 209.0-210.0 sec  2.42 MBytes  20.3 Mbits/sec   4.851 ms    0/ 1729 (0%)
[  3] 210.0-211.0 sec  2.77 MBytes  23.2 Mbits/sec   1.149 ms    0/ 1976 (0%)
[  3] 211.0-212.0 sec  2.37 MBytes  19.9 Mbits/sec   0.354 ms    0/ 1690 (0%)
[  3] 212.0-213.0 sec  3.54 MBytes  29.7 Mbits/sec   2.035 ms    0/ 2525 (0%)
[  3] 213.0-214.0 sec  4.53 MBytes  38.0 Mbits/sec   3.359 ms    0/ 3229 (0%)
[  3] 214.0-215.0 sec  4.14 MBytes  34.8 Mbits/sec   1.720 ms    0/ 2955 (0%)
[  3] 215.0-216.0 sec  4.94 MBytes  41.4 Mbits/sec   0.344 ms    0/ 3521 (0%)
[  3] 216.0-217.0 sec  4.24 MBytes  35.6 Mbits/sec   1.832 ms    0/ 3027 (0%)
[  3] 217.0-218.0 sec  3.19 MBytes  26.7 Mbits/sec   1.539 ms    1/ 2275 (0.044%)
[  3] 218.0-219.0 sec  3.56 MBytes  29.9 Mbits/sec   0.696 ms    0/ 2539 (0%)
[  3] 219.0-220.0 sec  3.50 MBytes  29.4 Mbits/sec   4.633 ms    0/ 2496 (0%)
[  3] 220.0-221.0 sec  5.78 MBytes  48.5 Mbits/sec   0.550 ms    0/ 4121 (0%)
[  3] 221.0-222.0 sec  5.37 MBytes  45.0 Mbits/sec   0.934 ms    0/ 3829 (0%)
[  3] 222.0-223.0 sec  6.66 MBytes  55.9 Mbits/sec   0.818 ms    0/ 4750 (0%)
[  3] 223.0-224.0 sec  7.10 MBytes  59.6 Mbits/sec   0.508 ms    0/ 5064 (0%)
[  3] 224.0-225.0 sec  7.19 MBytes  60.4 Mbits/sec   1.499 ms    0/ 5132 (0%)
