------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 41129
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3] 231.0-232.0 sec  2.94 MBytes  24.7 Mbits/sec   3.656 ms    1/ 2101 (0.048%)
[  3] 232.0-233.0 sec  3.73 MBytes  31.3 Mbits/sec   2.439 ms    1/ 2663 (0.038%)
[  3] 233.0-234.0 sec  3.00 MBytes  25.2 Mbits/sec   4.156 ms    0/ 2142 (0%)
[  3] 234.0-235.0 sec  3.07 MBytes  25.8 Mbits/sec   1.564 ms    1/ 2191 (0.046%)
[  3] 235.0-236.0 sec  3.46 MBytes  29.1 Mbits/sec   0.586 ms    2/ 2473 (0.081%)
[  3] 236.0-237.0 sec  4.36 MBytes  36.6 Mbits/sec   4.619 ms    0/ 3112 (0%)
[  3] 237.0-238.0 sec  2.21 MBytes  18.6 Mbits/sec   0.562 ms    3/ 1582 (0.19%)
[  3] 238.0-239.0 sec  3.67 MBytes  30.8 Mbits/sec   2.129 ms    1/ 2616 (0.038%)
[  3] 239.0-240.0 sec  3.16 MBytes  26.5 Mbits/sec   1.211 ms    0/ 2252 (0%)
[  3] 240.0-241.0 sec  2.72 MBytes  22.8 Mbits/sec   1.297 ms    0/ 1942 (0%)
[  3] 241.0-242.0 sec  3.32 MBytes  27.9 Mbits/sec   0.677 ms    2/ 2372 (0.084%)
[  3] 242.0-243.0 sec  2.89 MBytes  24.3 Mbits/sec   0.617 ms    5/ 2068 (0.24%)
[  3] 243.0-244.0 sec  4.51 MBytes  37.8 Mbits/sec   2.356 ms    0/ 3217 (0%)
[  3] 244.0-245.0 sec  3.06 MBytes  25.7 Mbits/sec   2.100 ms    2/ 2188 (0.091%)
[  3] 245.0-246.0 sec  3.20 MBytes  26.9 Mbits/sec   0.519 ms    1/ 2287 (0.044%)
[  3] 246.0-247.0 sec  3.36 MBytes  28.2 Mbits/sec   2.301 ms    0/ 2398 (0%)
[  3] 247.0-248.0 sec  3.11 MBytes  26.1 Mbits/sec   1.064 ms    3/ 2219 (0.14%)
[  3] 248.0-249.0 sec  2.78 MBytes  23.3 Mbits/sec   0.778 ms    3/ 1987 (0.15%)
[  3] 249.0-250.0 sec  3.36 MBytes  28.2 Mbits/sec   2.184 ms    0/ 2394 (0%)
[  3] 250.0-251.0 sec  2.86 MBytes  24.0 Mbits/sec   1.092 ms    2/ 2039 (0.098%)
[  3] 251.0-252.0 sec  3.65 MBytes  30.6 Mbits/sec   0.458 ms    0/ 2602 (0%)
[  3] 252.0-253.0 sec  3.70 MBytes  31.0 Mbits/sec   2.302 ms    1/ 2640 (0.038%)
[  3] 253.0-254.0 sec  2.41 MBytes  20.2 Mbits/sec   1.910 ms    5/ 1721 (0.29%)
[  3] 254.0-255.0 sec  3.43 MBytes  28.8 Mbits/sec   1.738 ms    1/ 2450 (0.041%)
[  3] 255.0-256.0 sec  3.10 MBytes  26.0 Mbits/sec   2.228 ms    2/ 2216 (0.09%)
[  3] 256.0-257.0 sec  3.23 MBytes  27.1 Mbits/sec   1.831 ms    0/ 2302 (0%)
[  3] 257.0-258.0 sec  3.79 MBytes  31.8 Mbits/sec   0.099 ms    3/ 2709 (0.11%)
[  3] 258.0-259.0 sec  2.56 MBytes  21.5 Mbits/sec   1.565 ms    2/ 1826 (0.11%)
[  3] 259.0-260.0 sec  4.09 MBytes  34.3 Mbits/sec   0.786 ms    0/ 2916 (0%)
[  3] 260.0-261.0 sec  3.05 MBytes  25.6 Mbits/sec   4.208 ms    1/ 2176 (0.046%)
[  3] 261.0-262.0 sec  3.92 MBytes  32.8 Mbits/sec   2.011 ms    0/ 2793 (0%)
[  3] 262.0-263.0 sec  2.99 MBytes  25.1 Mbits/sec   0.917 ms    5/ 2137 (0.23%)
[  3] 263.0-264.0 sec  3.81 MBytes  31.9 Mbits/sec   2.570 ms    0/ 2715 (0%)
[  3] 264.0-265.0 sec  2.58 MBytes  21.6 Mbits/sec   1.526 ms    6/ 1843 (0.33%)
[  3] 265.0-266.0 sec  2.88 MBytes  24.2 Mbits/sec   0.742 ms    5/ 2061 (0.24%)
[  3] 266.0-267.0 sec  3.60 MBytes  30.2 Mbits/sec   0.586 ms    2/ 2570 (0.078%)
[  3] 267.0-268.0 sec  3.44 MBytes  28.8 Mbits/sec   0.324 ms    1/ 2454 (0.041%)
[  3] 268.0-269.0 sec  2.65 MBytes  22.2 Mbits/sec   2.086 ms    1/ 1891 (0.053%)
[  3] 269.0-270.0 sec  2.63 MBytes  22.1 Mbits/sec   3.223 ms    2/ 1879 (0.11%)
[  3] 270.0-271.0 sec  2.76 MBytes  23.2 Mbits/sec   7.055 ms    2/ 1971 (0.1%)
[  3] 271.0-272.0 sec  2.87 MBytes  24.0 Mbits/sec   2.348 ms    0/ 2045 (0%)
[  3] 272.0-273.0 sec  2.30 MBytes  19.3 Mbits/sec   1.291 ms    4/ 1648 (0.24%)
[  3] 273.0-274.0 sec  3.00 MBytes  25.2 Mbits/sec   1.545 ms    1/ 2140 (0.047%)
[  3] 274.0-275.0 sec  2.58 MBytes  21.6 Mbits/sec   1.029 ms    1/ 1841 (0.054%)
[  3] 275.0-276.0 sec  3.15 MBytes  26.5 Mbits/sec   1.830 ms    0/ 2250 (0%)
[  3] 276.0-277.0 sec  2.17 MBytes  18.2 Mbits/sec   2.013 ms    2/ 1551 (0.13%)
[  3] 277.0-278.0 sec  3.65 MBytes  30.6 Mbits/sec   1.045 ms    1/ 2603 (0.038%)
[  3] 278.0-279.0 sec  2.64 MBytes  22.1 Mbits/sec   0.559 ms    1/ 1883 (0.053%)
[  3] 279.0-280.0 sec  3.22 MBytes  27.0 Mbits/sec   0.494 ms    1/ 2301 (0.043%)
[  3] 280.0-281.0 sec  2.96 MBytes  24.8 Mbits/sec   1.852 ms    1/ 2112 (0.047%)
[  3] 281.0-282.0 sec  2.68 MBytes  22.5 Mbits/sec   1.627 ms    2/ 1913 (0.1%)
[  3] 282.0-283.0 sec  2.94 MBytes  24.6 Mbits/sec   2.797 ms    0/ 2095 (0%)
[  3] 283.0-284.0 sec  3.22 MBytes  27.0 Mbits/sec   1.023 ms    1/ 2301 (0.043%)
[  3] 284.0-285.0 sec  2.88 MBytes  24.2 Mbits/sec   2.568 ms    2/ 2056 (0.097%)
[  3] 285.0-286.0 sec  4.48 MBytes  37.6 Mbits/sec   1.238 ms    0/ 3196 (0%)
[  3] 286.0-287.0 sec  3.48 MBytes  29.2 Mbits/sec   0.686 ms    2/ 2484 (0.081%)
[  3] 287.0-288.0 sec  3.08 MBytes  25.9 Mbits/sec   4.909 ms    2/ 2202 (0.091%)
[  3] 288.0-289.0 sec  4.54 MBytes  38.1 Mbits/sec   1.163 ms    0/ 3237 (0%)
[  3] 289.0-290.0 sec  2.59 MBytes  21.7 Mbits/sec   0.924 ms    3/ 1849 (0.16%)
[  3] 290.0-291.0 sec  2.52 MBytes  21.1 Mbits/sec   1.227 ms    2/ 1799 (0.11%)
[  3] 291.0-292.0 sec  2.96 MBytes  24.8 Mbits/sec   1.567 ms    1/ 2114 (0.047%)
[  3] 292.0-293.0 sec  2.35 MBytes  19.7 Mbits/sec   6.910 ms    0/ 1678 (0%)
[  3] 293.0-294.0 sec  3.04 MBytes  25.5 Mbits/sec   0.376 ms    3/ 2168 (0.14%)
[  3] 294.0-295.0 sec  3.26 MBytes  27.4 Mbits/sec   2.460 ms    1/ 2329 (0.043%)
[  3] 295.0-296.0 sec  3.84 MBytes  32.2 Mbits/sec   4.740 ms    0/ 2736 (0%)
[  3] 296.0-297.0 sec  3.06 MBytes  25.7 Mbits/sec   0.740 ms    1/ 2184 (0.046%)
[  3] 297.0-298.0 sec  2.56 MBytes  21.5 Mbits/sec  11.985 ms    1/ 1829 (0.055%)
[  3] 298.0-299.0 sec  2.70 MBytes  22.6 Mbits/sec   1.197 ms    8/ 1933 (0.41%)
[  3] 299.0-300.0 sec  2.77 MBytes  23.3 Mbits/sec   1.011 ms    2/ 1981 (0.1%)
[  3] 300.0-301.0 sec  3.64 MBytes  30.6 Mbits/sec   5.210 ms    1/ 2600 (0.038%)
[  3] 301.0-302.0 sec  3.46 MBytes  29.0 Mbits/sec   2.820 ms    3/ 2472 (0.12%)
[  3] 302.0-303.0 sec  2.38 MBytes  20.0 Mbits/sec   3.209 ms    2/ 1700 (0.12%)
[  3] 303.0-304.0 sec  2.72 MBytes  22.8 Mbits/sec   4.216 ms    1/ 1943 (0.051%)
[  3] 304.0-305.0 sec  3.05 MBytes  25.6 Mbits/sec   0.338 ms    2/ 2176 (0.092%)
[  3] 305.0-306.0 sec  2.89 MBytes  24.2 Mbits/sec   0.893 ms    1/ 2063 (0.048%)
[  3] 306.0-307.0 sec  3.75 MBytes  31.4 Mbits/sec   1.685 ms    1/ 2675 (0.037%)
[  3] 307.0-308.0 sec  2.50 MBytes  21.0 Mbits/sec   2.916 ms    4/ 1789 (0.22%)
[  3] 308.0-309.0 sec  3.21 MBytes  26.9 Mbits/sec   4.032 ms    0/ 2288 (0%)
[  3] 309.0-310.0 sec  3.62 MBytes  30.4 Mbits/sec   0.903 ms    1/ 2583 (0.039%)
[  3] 310.0-311.0 sec  3.95 MBytes  33.2 Mbits/sec   0.929 ms    0/ 2820 (0%)
[  3] 311.0-312.0 sec  3.12 MBytes  26.2 Mbits/sec   0.591 ms    1/ 2226 (0.045%)
[  3] 312.0-313.0 sec  2.51 MBytes  21.1 Mbits/sec   4.470 ms    6/ 1796 (0.33%)
[  3] 313.0-314.0 sec  3.38 MBytes  28.3 Mbits/sec   0.874 ms    1/ 2409 (0.042%)
[  3] 314.0-315.0 sec  3.08 MBytes  25.8 Mbits/sec   0.938 ms    2/ 2199 (0.091%)
[  3] 315.0-316.0 sec  2.77 MBytes  23.2 Mbits/sec   8.969 ms    1/ 1974 (0.051%)
[  3] 316.0-317.0 sec  3.40 MBytes  28.5 Mbits/sec   5.212 ms    3/ 2430 (0.12%)
[  3] 317.0-318.0 sec  3.20 MBytes  26.9 Mbits/sec   0.508 ms    0/ 2284 (0%)
[  3] 318.0-319.0 sec  3.08 MBytes  25.8 Mbits/sec   2.297 ms    1/ 2195 (0.046%)
[  3] 319.0-320.0 sec  3.50 MBytes  29.3 Mbits/sec   1.681 ms    0/ 2494 (0%)
[  3] 320.0-321.0 sec  2.78 MBytes  23.3 Mbits/sec   2.298 ms    1/ 1985 (0.05%)
[  3] 321.0-322.0 sec  2.79 MBytes  23.4 Mbits/sec   1.969 ms    0/ 1993 (0%)
[  3] 322.0-323.0 sec  3.21 MBytes  27.0 Mbits/sec   0.797 ms    2/ 2294 (0.087%)
[  3] 323.0-324.0 sec  2.55 MBytes  21.4 Mbits/sec   1.293 ms    3/ 1823 (0.16%)
[  3] 324.0-325.0 sec  3.34 MBytes  28.0 Mbits/sec   0.474 ms    1/ 2382 (0.042%)
[  3] 325.0-326.0 sec  3.17 MBytes  26.6 Mbits/sec   3.842 ms    1/ 2265 (0.044%)
[  3] 326.0-327.0 sec  2.51 MBytes  21.0 Mbits/sec   2.535 ms    4/ 1791 (0.22%)
[  3] 327.0-328.0 sec  3.65 MBytes  30.6 Mbits/sec   1.736 ms    2/ 2607 (0.077%)
[  3] 328.0-329.0 sec  2.49 MBytes  20.9 Mbits/sec   1.754 ms    1/ 1777 (0.056%)
[  3] 329.0-330.0 sec  3.72 MBytes  31.2 Mbits/sec   1.094 ms    2/ 2652 (0.075%)
[  3] 330.0-331.0 sec  3.02 MBytes  25.4 Mbits/sec   0.425 ms    2/ 2158 (0.093%)
[  3] 331.0-332.0 sec  3.18 MBytes  26.7 Mbits/sec   1.473 ms    2/ 2272 (0.088%)
[  3] 332.0-333.0 sec  3.48 MBytes  29.2 Mbits/sec   2.336 ms    0/ 2485 (0%)
[  3] 333.0-334.0 sec  3.12 MBytes  26.2 Mbits/sec   1.128 ms    1/ 2229 (0.045%)
[  3] 334.0-335.0 sec  4.59 MBytes  38.5 Mbits/sec   0.455 ms    0/ 3273 (0%)
[  3] 335.0-336.0 sec  4.30 MBytes  36.1 Mbits/sec   1.712 ms    1/ 3067 (0.033%)
[  3] 336.0-337.0 sec  3.16 MBytes  26.5 Mbits/sec   1.401 ms    3/ 2255 (0.13%)
[  3] 337.0-338.0 sec  2.77 MBytes  23.2 Mbits/sec   0.422 ms    1/ 1978 (0.051%)
[  3] 338.0-339.0 sec  3.27 MBytes  27.4 Mbits/sec   0.155 ms    1/ 2332 (0.043%)
[  3] 339.0-340.0 sec  2.82 MBytes  23.7 Mbits/sec   0.773 ms    1/ 2013 (0.05%)
[  3] 340.0-341.0 sec  3.88 MBytes  32.5 Mbits/sec   2.657 ms    0/ 2767 (0%)
[  3] 341.0-342.0 sec  3.31 MBytes  27.7 Mbits/sec   3.666 ms    0/ 2359 (0%)
[  3] 342.0-343.0 sec  2.81 MBytes  23.5 Mbits/sec   0.670 ms    1/ 2002 (0.05%)
[  3] 343.0-344.0 sec  3.87 MBytes  32.5 Mbits/sec   1.693 ms    1/ 2765 (0.036%)
[  3] 344.0-345.0 sec  3.41 MBytes  28.6 Mbits/sec   1.697 ms    1/ 2435 (0.041%)
[  3] 345.0-346.0 sec  2.55 MBytes  21.4 Mbits/sec   2.049 ms    4/ 1820 (0.22%)
[  3] 346.0-347.0 sec  3.68 MBytes  30.9 Mbits/sec   1.563 ms    0/ 2626 (0%)
[  3] 347.0-348.0 sec  2.96 MBytes  24.8 Mbits/sec   1.539 ms    2/ 2114 (0.095%)
[  3] 348.0-349.0 sec  2.75 MBytes  23.0 Mbits/sec   1.864 ms    1/ 1961 (0.051%)
[  3] 349.0-350.0 sec  2.33 MBytes  19.5 Mbits/sec   1.637 ms    2/ 1661 (0.12%)
[  3] 350.0-351.0 sec  4.18 MBytes  35.1 Mbits/sec   1.371 ms    0/ 2981 (0%)
[  3] 351.0-352.0 sec  3.28 MBytes  27.5 Mbits/sec   0.368 ms    2/ 2342 (0.085%)
[  3] 352.0-353.0 sec  4.12 MBytes  34.6 Mbits/sec   0.831 ms    0/ 2941 (0%)
[  3] 353.0-354.0 sec  4.02 MBytes  33.7 Mbits/sec   1.504 ms    1/ 2870 (0.035%)
[  3] 354.0-355.0 sec  3.51 MBytes  29.4 Mbits/sec   0.956 ms    1/ 2503 (0.04%)
[  3] 355.0-356.0 sec  2.97 MBytes  24.9 Mbits/sec   1.685 ms    1/ 2118 (0.047%)
[  3] 356.0-357.0 sec  3.21 MBytes  26.9 Mbits/sec   2.408 ms    2/ 2293 (0.087%)
[  3] 357.0-358.0 sec  2.72 MBytes  22.8 Mbits/sec   2.127 ms    0/ 1941 (0%)
[  3] 358.0-359.0 sec  3.13 MBytes  26.2 Mbits/sec   2.167 ms    0/ 2232 (0%)
[  3] 359.0-360.0 sec  2.67 MBytes  22.4 Mbits/sec   1.242 ms    2/ 1907 (0.1%)
[  3] 360.0-361.0 sec  2.28 MBytes  19.2 Mbits/sec   1.526 ms    1/ 1630 (0.061%)
[  3] 361.0-362.0 sec  3.83 MBytes  32.1 Mbits/sec   0.579 ms    0/ 2730 (0%)
[  3] 362.0-363.0 sec  2.41 MBytes  20.2 Mbits/sec   1.059 ms    2/ 1721 (0.12%)
[  3] 363.0-364.0 sec  4.41 MBytes  37.0 Mbits/sec   0.892 ms    1/ 3145 (0.032%)
[  3] 364.0-365.0 sec  2.93 MBytes  24.6 Mbits/sec   1.287 ms    1/ 2094 (0.048%)
[  3] 365.0-366.0 sec  3.30 MBytes  27.6 Mbits/sec   5.258 ms    0/ 2351 (0%)
[  3] 366.0-367.0 sec  2.93 MBytes  24.6 Mbits/sec   1.355 ms    1/ 2093 (0.048%)
[  3] 367.0-368.0 sec  3.31 MBytes  27.8 Mbits/sec   2.042 ms    0/ 2360 (0%)
[  3] 368.0-369.0 sec  2.88 MBytes  24.1 Mbits/sec   1.136 ms    1/ 2054 (0.049%)
[  3] 369.0-370.0 sec  4.84 MBytes  40.6 Mbits/sec   1.668 ms    0/ 3451 (0%)
[  3] 370.0-371.0 sec  3.10 MBytes  26.0 Mbits/sec   0.257 ms    3/ 2217 (0.14%)
[  3] 371.0-372.0 sec  3.57 MBytes  30.0 Mbits/sec   2.605 ms    0/ 2547 (0%)
[  3] 372.0-373.0 sec  4.98 MBytes  41.7 Mbits/sec   1.079 ms    1/ 3550 (0.028%)
[  3] 373.0-374.0 sec  3.08 MBytes  25.8 Mbits/sec   1.163 ms    2/ 2198 (0.091%)
[  3] 374.0-375.0 sec  3.57 MBytes  30.0 Mbits/sec   1.571 ms    1/ 2548 (0.039%)
[  3] 375.0-376.0 sec  3.34 MBytes  28.0 Mbits/sec   0.280 ms    1/ 2381 (0.042%)
[  3] 376.0-377.0 sec  4.84 MBytes  40.6 Mbits/sec   2.603 ms    2/ 3456 (0.058%)
[  3] 377.0-378.0 sec  3.38 MBytes  28.4 Mbits/sec   0.926 ms    1/ 2415 (0.041%)
[  3] 378.0-379.0 sec  4.12 MBytes  34.6 Mbits/sec   1.060 ms    2/ 2944 (0.068%)
[  3] 379.0-380.0 sec  3.56 MBytes  29.8 Mbits/sec   2.030 ms    1/ 2539 (0.039%)
[  3] 380.0-381.0 sec  3.17 MBytes  26.6 Mbits/sec   2.951 ms    0/ 2262 (0%)
[  3] 381.0-382.0 sec  2.70 MBytes  22.7 Mbits/sec   1.840 ms    3/ 1931 (0.16%)
[  3] 382.0-383.0 sec  2.98 MBytes  25.0 Mbits/sec   0.297 ms    0/ 2129 (0%)
[  3] 383.0-384.0 sec  3.50 MBytes  29.4 Mbits/sec   2.259 ms    0/ 2496 (0%)
[  3] 384.0-385.0 sec  2.96 MBytes  24.8 Mbits/sec   2.406 ms    2/ 2115 (0.095%)
[  3] 385.0-386.0 sec  2.97 MBytes  24.9 Mbits/sec   4.183 ms    0/ 2118 (0%)
[  3] 386.0-387.0 sec  3.92 MBytes  32.9 Mbits/sec   0.556 ms    1/ 2800 (0.036%)
[  3] 387.0-388.0 sec  3.83 MBytes  32.1 Mbits/sec   5.974 ms    0/ 2733 (0%)
[  3] 388.0-389.0 sec  2.72 MBytes  22.8 Mbits/sec   1.701 ms    1/ 1944 (0.051%)
[  3] 389.0-390.0 sec  4.88 MBytes  40.9 Mbits/sec   3.428 ms    0/ 3478 (0%)
[  3] 390.0-391.0 sec  4.34 MBytes  36.4 Mbits/sec   4.161 ms    1/ 3098 (0.032%)
[  3] 391.0-392.0 sec  3.68 MBytes  30.9 Mbits/sec   0.571 ms    0/ 2624 (0%)
[  3] 392.0-393.0 sec  5.36 MBytes  45.0 Mbits/sec   1.913 ms    0/ 3826 (0%)
[  3] 393.0-394.0 sec  2.63 MBytes  22.1 Mbits/sec   2.204 ms    1/ 1879 (0.053%)
[  3] 394.0-395.0 sec  3.20 MBytes  26.8 Mbits/sec   1.391 ms    2/ 2283 (0.088%)
[  3] 395.0-396.0 sec  3.47 MBytes  29.1 Mbits/sec   0.673 ms    0/ 2475 (0%)
[  3] 396.0-397.0 sec  4.30 MBytes  36.1 Mbits/sec   0.604 ms    0/ 3070 (0%)
[  3] 397.0-398.0 sec  3.48 MBytes  29.2 Mbits/sec   1.244 ms    1/ 2485 (0.04%)
[  3] 398.0-399.0 sec  2.98 MBytes  25.0 Mbits/sec   2.963 ms    1/ 2128 (0.047%)
[  3] 399.0-400.0 sec  3.34 MBytes  28.0 Mbits/sec   0.472 ms    1/ 2381 (0.042%)
[  3] 400.0-401.0 sec  4.17 MBytes  35.0 Mbits/sec   0.831 ms    1/ 2977 (0.034%)
[  3] 401.0-402.0 sec  4.01 MBytes  33.6 Mbits/sec   2.163 ms    1/ 2858 (0.035%)
[  3] 402.0-403.0 sec  3.21 MBytes  26.9 Mbits/sec   1.257 ms    1/ 2290 (0.044%)
[  3] 403.0-404.0 sec  2.59 MBytes  21.7 Mbits/sec   0.549 ms    3/ 1848 (0.16%)
[  3] 404.0-405.0 sec  3.28 MBytes  27.5 Mbits/sec   3.047 ms    1/ 2339 (0.043%)
[  3] 405.0-406.0 sec  3.66 MBytes  30.7 Mbits/sec   1.264 ms    1/ 2613 (0.038%)
[  3] 406.0-407.0 sec  2.85 MBytes  23.9 Mbits/sec   0.299 ms    2/ 2038 (0.098%)
[  3] 407.0-408.0 sec  2.40 MBytes  20.1 Mbits/sec   1.858 ms    3/ 1714 (0.18%)
[  3] 408.0-409.0 sec  3.22 MBytes  27.0 Mbits/sec   1.049 ms    1/ 2295 (0.044%)
[  3] 409.0-410.0 sec  4.25 MBytes  35.7 Mbits/sec   0.392 ms    0/ 3035 (0%)
[  3] 410.0-411.0 sec  3.68 MBytes  30.8 Mbits/sec   0.216 ms    1/ 2623 (0.038%)
[  3] 411.0-412.0 sec  3.21 MBytes  26.9 Mbits/sec   0.551 ms    0/ 2290 (0%)
[  3] 412.0-413.0 sec  3.47 MBytes  29.1 Mbits/sec   0.087 ms    0/ 2472 (0%)
[  3] 413.0-414.0 sec  2.64 MBytes  22.1 Mbits/sec   0.810 ms    1/ 1883 (0.053%)
[  3] 414.0-415.0 sec  3.83 MBytes  32.1 Mbits/sec   2.674 ms    0/ 2729 (0%)
[  3] 415.0-416.0 sec  2.90 MBytes  24.3 Mbits/sec   0.977 ms    0/ 2066 (0%)
[  3] 416.0-417.0 sec  3.41 MBytes  28.6 Mbits/sec   0.701 ms    0/ 2430 (0%)
[  3] 417.0-418.0 sec  3.35 MBytes  28.1 Mbits/sec   1.287 ms    2/ 2395 (0.084%)
[  3] 418.0-419.0 sec  3.65 MBytes  30.6 Mbits/sec   6.672 ms    0/ 2606 (0%)
[  3] 419.0-420.0 sec  3.50 MBytes  29.4 Mbits/sec   1.504 ms    1/ 2497 (0.04%)
[  3] 420.0-421.0 sec  4.31 MBytes  36.2 Mbits/sec   0.889 ms    0/ 3075 (0%)
[  3] 421.0-422.0 sec  3.18 MBytes  26.7 Mbits/sec   1.206 ms    0/ 2270 (0%)
[  3] 422.0-423.0 sec  2.30 MBytes  19.3 Mbits/sec   0.780 ms    4/ 1645 (0.24%)
[  3] 423.0-424.0 sec  4.65 MBytes  39.0 Mbits/sec   0.482 ms    0/ 3317 (0%)
[  3] 424.0-425.0 sec  2.54 MBytes  21.3 Mbits/sec   0.714 ms    1/ 1814 (0.055%)
[  3] 425.0-426.0 sec  2.90 MBytes  24.3 Mbits/sec   0.559 ms    1/ 2069 (0.048%)
[  3] 426.0-427.0 sec  3.30 MBytes  27.7 Mbits/sec   1.094 ms    2/ 2354 (0.085%)
[  3] 427.0-428.0 sec  5.36 MBytes  44.9 Mbits/sec   1.334 ms    0/ 3821 (0%)
[  3] 428.0-429.0 sec  3.13 MBytes  26.3 Mbits/sec   2.609 ms    0/ 2236 (0%)
[  3] 429.0-430.0 sec  2.16 MBytes  18.1 Mbits/sec   1.953 ms    4/ 1543 (0.26%)
[  3] 430.0-431.0 sec  2.62 MBytes  22.0 Mbits/sec   5.885 ms    1/ 1872 (0.053%)
[  3] 431.0-432.0 sec  2.81 MBytes  23.6 Mbits/sec   0.695 ms    2/ 2009 (0.1%)
[  3] 432.0-433.0 sec  3.30 MBytes  27.6 Mbits/sec   2.499 ms    0/ 2351 (0%)
[  3] 433.0-434.0 sec  2.59 MBytes  21.8 Mbits/sec   0.554 ms    0/ 1851 (0%)
[  3] 434.0-435.0 sec  2.99 MBytes  25.1 Mbits/sec   1.323 ms    1/ 2134 (0.047%)
[  3] 435.0-436.0 sec  3.10 MBytes  26.0 Mbits/sec   2.518 ms    1/ 2212 (0.045%)
[  3] 436.0-437.0 sec  3.07 MBytes  25.8 Mbits/sec   0.291 ms    2/ 2195 (0.091%)
[  3] 437.0-438.0 sec  3.11 MBytes  26.1 Mbits/sec   5.189 ms    1/ 2219 (0.045%)
[  3] 438.0-439.0 sec  3.40 MBytes  28.5 Mbits/sec   0.544 ms    1/ 2426 (0.041%)
[  3] 439.0-440.0 sec  3.86 MBytes  32.3 Mbits/sec   2.024 ms    1/ 2751 (0.036%)
[  3] 440.0-441.0 sec  3.25 MBytes  27.2 Mbits/sec   2.423 ms    0/ 2317 (0%)
[  3] 441.0-442.0 sec  3.94 MBytes  33.1 Mbits/sec   1.842 ms    0/ 2811 (0%)
[  3] 442.0-443.0 sec  3.67 MBytes  30.8 Mbits/sec   0.655 ms    1/ 2617 (0.038%)
[  3] 443.0-444.0 sec  3.30 MBytes  27.7 Mbits/sec   0.947 ms    3/ 2357 (0.13%)
[  3] 444.0-445.0 sec  3.30 MBytes  27.7 Mbits/sec   1.748 ms    2/ 2359 (0.085%)
[  3] 445.0-446.0 sec  3.33 MBytes  28.0 Mbits/sec   1.376 ms    2/ 2379 (0.084%)
[  3] 446.0-447.0 sec  3.23 MBytes  27.1 Mbits/sec   3.661 ms    2/ 2308 (0.087%)
[  3] 447.0-448.0 sec  3.13 MBytes  26.2 Mbits/sec   1.225 ms    0/ 2232 (0%)
[  3] 448.0-449.0 sec  4.13 MBytes  34.6 Mbits/sec   0.918 ms    0/ 2944 (0%)
[  3] 449.0-450.0 sec  3.30 MBytes  27.7 Mbits/sec   0.210 ms    1/ 2355 (0.042%)
[  3]  0.0-450.0 sec  1.60 GBytes  30.5 Mbits/sec   0.545 ms  549/1168699 (0.047%)
