------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 44634
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec  16.0 MBytes   134 Mbits/sec   0.097 ms    0/11389 (0%)
[  3] 59.0-60.0 sec  3.21 MBytes  27.0 Mbits/sec   2.500 ms    0/ 2293 (0%)
[  3] 60.0-61.0 sec  3.26 MBytes  27.3 Mbits/sec   1.034 ms    0/ 2323 (0%)
[  3] 61.0-62.0 sec  4.51 MBytes  37.8 Mbits/sec   0.780 ms    3/ 3220 (0.093%)
[  3] 62.0-63.0 sec  4.32 MBytes  36.2 Mbits/sec   1.942 ms    2/ 3083 (0.065%)
[  3] 63.0-64.0 sec  2.89 MBytes  24.3 Mbits/sec   3.161 ms    0/ 2063 (0%)
[  3] 64.0-65.0 sec  2.80 MBytes  23.4 Mbits/sec   7.539 ms    0/ 1994 (0%)
[  3] 65.0-66.0 sec  2.74 MBytes  23.0 Mbits/sec   0.750 ms    0/ 1953 (0%)
[  3] 66.0-67.0 sec  3.34 MBytes  28.1 Mbits/sec  11.982 ms    0/ 2386 (0%)
[  3] 67.0-68.0 sec  2.28 MBytes  19.1 Mbits/sec   0.090 ms    2/ 1627 (0.12%)
[  3] 68.0-69.0 sec  2.97 MBytes  24.9 Mbits/sec   4.362 ms    0/ 2116 (0%)
[  3] 69.0-70.0 sec  2.40 MBytes  20.1 Mbits/sec   1.932 ms    0/ 1711 (0%)
[  3] 70.0-71.0 sec  4.67 MBytes  39.1 Mbits/sec   1.660 ms    0/ 3328 (0%)
[  3] 71.0-72.0 sec  4.07 MBytes  34.1 Mbits/sec   4.631 ms    0/ 2903 (0%)
[  3] 72.0-73.0 sec  4.19 MBytes  35.2 Mbits/sec   0.418 ms    1/ 2992 (0.033%)
[  3] 73.0-74.0 sec  3.38 MBytes  28.3 Mbits/sec   2.775 ms    2/ 2411 (0.083%)
[  3] 74.0-75.0 sec  4.22 MBytes  35.4 Mbits/sec   0.774 ms    0/ 3011 (0%)
[  3] 75.0-76.0 sec  3.81 MBytes  32.0 Mbits/sec   1.098 ms    0/ 2720 (0%)
[  3] 76.0-77.0 sec  3.78 MBytes  31.7 Mbits/sec   6.458 ms    0/ 2698 (0%)
[  3] 77.0-78.0 sec  2.50 MBytes  21.0 Mbits/sec   0.335 ms    0/ 1784 (0%)
[  3] 78.0-79.0 sec  3.86 MBytes  32.4 Mbits/sec   0.454 ms    0/ 2753 (0%)
[  3] 79.0-80.0 sec  2.77 MBytes  23.3 Mbits/sec   0.783 ms    2/ 1980 (0.1%)
[  3] 80.0-81.0 sec  2.95 MBytes  24.7 Mbits/sec   4.478 ms    1/ 2103 (0.048%)
[  3] 81.0-82.0 sec  3.87 MBytes  32.5 Mbits/sec   1.462 ms    0/ 2764 (0%)
[  3] 82.0-83.0 sec  4.22 MBytes  35.4 Mbits/sec   1.457 ms    0/ 3011 (0%)
[  3] 83.0-84.0 sec  3.52 MBytes  29.6 Mbits/sec   1.179 ms    0/ 2513 (0%)
[  3] 84.0-85.0 sec  2.22 MBytes  18.6 Mbits/sec   0.699 ms    3/ 1586 (0.19%)
[  3] 85.0-86.0 sec  3.92 MBytes  32.9 Mbits/sec   1.196 ms    1/ 2797 (0.036%)
[  3] 86.0-87.0 sec  3.80 MBytes  31.9 Mbits/sec   1.445 ms    0/ 2709 (0%)
[  3] 87.0-88.0 sec  3.35 MBytes  28.1 Mbits/sec   1.521 ms    1/ 2390 (0.042%)
[  3] 88.0-89.0 sec  4.17 MBytes  35.0 Mbits/sec   0.303 ms    3/ 2981 (0.1%)
[  3] 89.0-90.0 sec  3.64 MBytes  30.6 Mbits/sec   0.900 ms    0/ 2600 (0%)
[  3] 90.0-91.0 sec  3.37 MBytes  28.2 Mbits/sec   2.233 ms    0/ 2401 (0%)
[  3] 91.0-92.0 sec  3.89 MBytes  32.6 Mbits/sec   0.126 ms    1/ 2777 (0.036%)
[  3] 92.0-93.0 sec  2.62 MBytes  22.0 Mbits/sec   0.526 ms    0/ 1869 (0%)
[  3] 93.0-94.0 sec  4.53 MBytes  38.0 Mbits/sec   2.944 ms    0/ 3234 (0%)
[  3] 94.0-95.0 sec  3.41 MBytes  28.6 Mbits/sec   2.111 ms    1/ 2433 (0.041%)
[  3] 95.0-96.0 sec  3.82 MBytes  32.0 Mbits/sec   2.869 ms    0/ 2724 (0%)
[  3] 96.0-97.0 sec  2.52 MBytes  21.2 Mbits/sec   3.162 ms    0/ 1801 (0%)
[  3] 97.0-98.0 sec  3.00 MBytes  25.2 Mbits/sec   4.941 ms    0/ 2143 (0%)
[  3] 98.0-99.0 sec  2.52 MBytes  21.1 Mbits/sec   4.840 ms   17/ 1811 (0.94%)
[  3] 99.0-100.0 sec  2.31 MBytes  19.4 Mbits/sec   0.873 ms    0/ 1647 (0%)
[  3] 100.0-101.0 sec  2.98 MBytes  25.0 Mbits/sec   1.546 ms    0/ 2126 (0%)
[  3] 101.0-102.0 sec  2.74 MBytes  23.0 Mbits/sec   5.353 ms    4/ 1962 (0.2%)
[  3] 102.0-103.0 sec  1.98 MBytes  16.6 Mbits/sec   0.525 ms    1/ 1414 (0.071%)
[  3] 103.0-104.0 sec  3.95 MBytes  33.2 Mbits/sec   4.601 ms    0/ 2821 (0%)
[  3] 104.0-105.0 sec  2.33 MBytes  19.5 Mbits/sec   2.040 ms    0/ 1661 (0%)
[  3] 105.0-106.0 sec  2.18 MBytes  18.3 Mbits/sec   6.969 ms    0/ 1556 (0%)
[  3] 106.0-107.0 sec  3.83 MBytes  32.1 Mbits/sec   0.509 ms    0/ 2730 (0%)
[  3] 107.0-108.0 sec  2.91 MBytes  24.4 Mbits/sec   0.344 ms    0/ 2074 (0%)
[  3] 108.0-109.0 sec  4.12 MBytes  34.6 Mbits/sec   0.576 ms    2/ 2944 (0.068%)
[  3] 109.0-110.0 sec  3.10 MBytes  26.0 Mbits/sec   0.092 ms    0/ 2210 (0%)
[  3] 110.0-111.0 sec  3.45 MBytes  28.9 Mbits/sec   4.983 ms    0/ 2460 (0%)
[  3] 111.0-112.0 sec  3.08 MBytes  25.8 Mbits/sec   1.513 ms    0/ 2198 (0%)
[  3] 112.0-113.0 sec  3.89 MBytes  32.6 Mbits/sec   0.509 ms    0/ 2776 (0%)
[  3] 113.0-114.0 sec  2.31 MBytes  19.4 Mbits/sec   0.543 ms    1/ 1652 (0.061%)
[  3] 114.0-115.0 sec  2.67 MBytes  22.4 Mbits/sec   3.468 ms    0/ 1902 (0%)
[  3] 115.0-116.0 sec  3.13 MBytes  26.3 Mbits/sec   2.020 ms    1/ 2234 (0.045%)
[  3] 116.0-117.0 sec  3.61 MBytes  30.3 Mbits/sec   2.878 ms    0/ 2576 (0%)
[  3] 117.0-118.0 sec  3.29 MBytes  27.6 Mbits/sec   4.056 ms    0/ 2349 (0%)
[  3] 118.0-119.0 sec  3.54 MBytes  29.7 Mbits/sec   0.468 ms    4/ 2529 (0.16%)
[  3] 119.0-120.0 sec  4.78 MBytes  40.1 Mbits/sec   0.507 ms    0/ 3408 (0%)
[  3] 120.0-121.0 sec  3.47 MBytes  29.1 Mbits/sec   9.601 ms    0/ 2476 (0%)
[  3] 121.0-122.0 sec  4.01 MBytes  33.6 Mbits/sec   1.386 ms    3/ 2864 (0.1%)
[  3] 122.0-123.0 sec  2.39 MBytes  20.0 Mbits/sec   5.335 ms    0/ 1704 (0%)
[  3] 123.0-124.0 sec  1.98 MBytes  16.6 Mbits/sec   6.453 ms    1/ 1414 (0.071%)
[  3] 124.0-125.0 sec  2.17 MBytes  18.2 Mbits/sec   2.540 ms    0/ 1548 (0%)
[  3] 125.0-126.0 sec  2.03 MBytes  17.0 Mbits/sec   5.866 ms    1/ 1446 (0.069%)
[  3] 126.0-127.0 sec  2.74 MBytes  23.0 Mbits/sec   1.990 ms    0/ 1958 (0%)
[  3] 127.0-128.0 sec  2.42 MBytes  20.3 Mbits/sec   0.773 ms    0/ 1723 (0%)
[  3] 128.0-129.0 sec  2.70 MBytes  22.6 Mbits/sec   1.614 ms    0/ 1926 (0%)
[  3] 129.0-130.0 sec  2.21 MBytes  18.5 Mbits/sec   0.527 ms    1/ 1576 (0.063%)
[  3] 130.0-131.0 sec  3.77 MBytes  31.6 Mbits/sec   0.995 ms    6/ 2693 (0.22%)
[  3] 131.0-132.0 sec  3.44 MBytes  28.9 Mbits/sec   4.034 ms    0/ 2454 (0%)
[  3] 132.0-133.0 sec  3.43 MBytes  28.8 Mbits/sec   1.384 ms    0/ 2445 (0%)
[  3] 133.0-134.0 sec  3.70 MBytes  31.1 Mbits/sec   2.424 ms    3/ 2644 (0.11%)
[  3] 134.0-135.0 sec  3.48 MBytes  29.2 Mbits/sec   0.596 ms    0/ 2480 (0%)
[  3] 135.0-136.0 sec  3.04 MBytes  25.5 Mbits/sec   3.166 ms    0/ 2170 (0%)
[  3] 136.0-137.0 sec  3.03 MBytes  25.4 Mbits/sec   3.206 ms    0/ 2162 (0%)
[  3] 137.0-138.0 sec  3.33 MBytes  27.9 Mbits/sec   6.164 ms    0/ 2372 (0%)
[  3] 138.0-139.0 sec  2.54 MBytes  21.3 Mbits/sec   0.440 ms    0/ 1815 (0%)
[  3] 139.0-140.0 sec  2.46 MBytes  20.6 Mbits/sec   1.470 ms    1/ 1755 (0.057%)
[  3] 140.0-141.0 sec  2.44 MBytes  20.4 Mbits/sec   2.402 ms    0/ 1738 (0%)
[  3] 141.0-142.0 sec  1.61 MBytes  13.5 Mbits/sec   5.549 ms    2/ 1150 (0.17%)
[  3] 142.0-143.0 sec  2.42 MBytes  20.3 Mbits/sec   3.592 ms    0/ 1727 (0%)
[  3] 143.0-144.0 sec  1.61 MBytes  13.5 Mbits/sec   1.787 ms    1/ 1153 (0.087%)
[  3] 144.0-145.0 sec  2.15 MBytes  18.0 Mbits/sec   2.758 ms    0/ 1534 (0%)
[  3] 145.0-146.0 sec  2.41 MBytes  20.2 Mbits/sec   0.952 ms    0/ 1716 (0%)
[  3] 146.0-147.0 sec  2.11 MBytes  17.7 Mbits/sec   6.810 ms    0/ 1507 (0%)
[  3] 147.0-148.0 sec  3.93 MBytes  32.9 Mbits/sec   1.347 ms    0/ 2801 (0%)
[  3] 148.0-149.0 sec  2.87 MBytes  24.1 Mbits/sec   1.417 ms    0/ 2047 (0%)
[  3] 149.0-150.0 sec  3.05 MBytes  25.6 Mbits/sec   4.806 ms    1/ 2175 (0.046%)
[  3] 150.0-151.0 sec  2.60 MBytes  21.8 Mbits/sec   5.930 ms    0/ 1857 (0%)
[  3] 151.0-152.0 sec  2.15 MBytes  18.0 Mbits/sec   4.893 ms    2/ 1533 (0.13%)
[  3] 152.0-153.0 sec  3.05 MBytes  25.6 Mbits/sec   1.522 ms    6/ 2185 (0.27%)
[  3] 153.0-154.0 sec  2.87 MBytes  24.0 Mbits/sec   1.314 ms    0/ 2044 (0%)
[  3] 154.0-155.0 sec  2.75 MBytes  23.1 Mbits/sec   0.545 ms    1/ 1964 (0.051%)
[  3] 155.0-156.0 sec  2.29 MBytes  19.3 Mbits/sec   5.927 ms    0/ 1637 (0%)
[  3] 156.0-157.0 sec  1.73 MBytes  14.5 Mbits/sec   0.619 ms    1/ 1238 (0.081%)
[  3] 157.0-158.0 sec  2.09 MBytes  17.5 Mbits/sec   2.061 ms    0/ 1490 (0%)
[  3] 158.0-159.0 sec  2.03 MBytes  17.0 Mbits/sec   9.612 ms    0/ 1445 (0%)
[  3] 159.0-160.0 sec  2.63 MBytes  22.0 Mbits/sec   0.100 ms    1/ 1875 (0.053%)
[  3] 160.0-161.0 sec  2.72 MBytes  22.8 Mbits/sec   0.432 ms    0/ 1940 (0%)
[  3] 161.0-162.0 sec  2.39 MBytes  20.1 Mbits/sec   1.621 ms    0/ 1707 (0%)
[  3] 162.0-163.0 sec  2.59 MBytes  21.7 Mbits/sec   1.903 ms    0/ 1847 (0%)
[  3] 163.0-164.0 sec  2.60 MBytes  21.8 Mbits/sec   2.484 ms    1/ 1857 (0.054%)
[  3] 164.0-165.0 sec  2.50 MBytes  21.0 Mbits/sec   3.858 ms    0/ 1786 (0%)
[  3] 165.0-166.0 sec  2.56 MBytes  21.5 Mbits/sec   5.135 ms    2/ 1829 (0.11%)
[  3] 166.0-167.0 sec  2.98 MBytes  25.0 Mbits/sec   2.413 ms    0/ 2129 (0%)
[  3] 167.0-168.0 sec  3.01 MBytes  25.2 Mbits/sec   1.482 ms    0/ 2146 (0%)
[  3] 168.0-169.0 sec  2.26 MBytes  19.0 Mbits/sec   3.278 ms    0/ 1612 (0%)
[  3] 169.0-170.0 sec  3.11 MBytes  26.0 Mbits/sec   7.143 ms    1/ 2216 (0.045%)
[  3] 170.0-171.0 sec  2.56 MBytes  21.5 Mbits/sec   2.430 ms    1/ 1830 (0.055%)
[  3] 171.0-172.0 sec  2.96 MBytes  24.8 Mbits/sec   1.013 ms    0/ 2113 (0%)
[  3] 172.0-173.0 sec  3.23 MBytes  27.1 Mbits/sec   2.006 ms    0/ 2301 (0%)
[  3] 173.0-174.0 sec  2.70 MBytes  22.7 Mbits/sec   0.907 ms    0/ 1928 (0%)
[  3] 174.0-175.0 sec  2.61 MBytes  21.9 Mbits/sec   1.433 ms    1/ 1865 (0.054%)
[  3] 175.0-176.0 sec  2.47 MBytes  20.8 Mbits/sec   6.632 ms    1/ 1766 (0.057%)
[  3] 176.0-177.0 sec  2.10 MBytes  17.6 Mbits/sec   0.450 ms    0/ 1495 (0%)
[  3] 177.0-178.0 sec  2.51 MBytes  21.1 Mbits/sec   1.468 ms    0/ 1793 (0%)
[  3] 178.0-179.0 sec  3.16 MBytes  26.5 Mbits/sec   6.322 ms    3/ 2254 (0.13%)
[  3] 179.0-180.0 sec  2.73 MBytes  22.9 Mbits/sec   1.736 ms    0/ 1949 (0%)
[  3] 180.0-181.0 sec  2.57 MBytes  21.6 Mbits/sec   1.477 ms    0/ 1834 (0%)
[  3] 181.0-182.0 sec  3.61 MBytes  30.3 Mbits/sec   4.938 ms    0/ 2578 (0%)
[  3] 182.0-183.0 sec  3.41 MBytes  28.6 Mbits/sec   2.564 ms    0/ 2430 (0%)
[  3] 183.0-184.0 sec  2.49 MBytes  20.9 Mbits/sec   2.481 ms    1/ 1774 (0.056%)
[  3] 184.0-185.0 sec  1.71 MBytes  14.3 Mbits/sec   8.187 ms    0/ 1220 (0%)
[  3] 185.0-186.0 sec  2.19 MBytes  18.3 Mbits/sec   1.632 ms    3/ 1562 (0.19%)
[  3] 186.0-187.0 sec  3.24 MBytes  27.2 Mbits/sec   5.241 ms    2/ 2314 (0.086%)
[  3] 187.0-188.0 sec  2.54 MBytes  21.3 Mbits/sec   0.466 ms    0/ 1814 (0%)
[  3] 188.0-189.0 sec  2.14 MBytes  18.0 Mbits/sec   1.027 ms    0/ 1529 (0%)
[  3] 189.0-190.0 sec  2.51 MBytes  21.1 Mbits/sec   0.866 ms   19/ 1810 (1%)
[  3] 190.0-191.0 sec  3.02 MBytes  25.4 Mbits/sec   1.657 ms    0/ 2157 (0%)
[  3] 191.0-192.0 sec  2.75 MBytes  23.0 Mbits/sec   3.251 ms    2/ 1962 (0.1%)
[  3] 192.0-193.0 sec  4.01 MBytes  33.7 Mbits/sec   1.496 ms    0/ 2863 (0%)
[  3] 193.0-194.0 sec  4.13 MBytes  34.7 Mbits/sec   1.936 ms    0/ 2947 (0%)
[  3] 194.0-195.0 sec  2.84 MBytes  23.9 Mbits/sec   3.044 ms    0/ 2029 (0%)
[  3] 195.0-196.0 sec  2.37 MBytes  19.9 Mbits/sec   1.288 ms    0/ 1693 (0%)
[  3] 196.0-197.0 sec  2.50 MBytes  20.9 Mbits/sec   1.517 ms    2/ 1782 (0.11%)
[  3] 197.0-198.0 sec  2.84 MBytes  23.8 Mbits/sec   0.734 ms    1/ 2028 (0.049%)
[  3] 198.0-199.0 sec  3.75 MBytes  31.5 Mbits/sec   3.242 ms    5/ 2682 (0.19%)
[  3] 199.0-200.0 sec  1.88 MBytes  15.7 Mbits/sec   9.693 ms    0/ 1339 (0%)
[  3] 200.0-201.0 sec  2.66 MBytes  22.3 Mbits/sec   5.865 ms    0/ 1897 (0%)
[  3] 201.0-202.0 sec  3.82 MBytes  32.0 Mbits/sec   2.312 ms    0/ 2723 (0%)
[  3] 202.0-203.0 sec  3.47 MBytes  29.1 Mbits/sec   1.833 ms    0/ 2476 (0%)
[  3] 203.0-204.0 sec  3.61 MBytes  30.3 Mbits/sec   1.556 ms    1/ 2578 (0.039%)
[  3] 204.0-205.0 sec  4.36 MBytes  36.6 Mbits/sec   6.386 ms    1/ 3110 (0.032%)
[  3] 205.0-206.0 sec  3.81 MBytes  32.0 Mbits/sec   2.648 ms    0/ 2717 (0%)
[  3] 206.0-207.0 sec  2.92 MBytes  24.5 Mbits/sec   8.869 ms    0/ 2083 (0%)
[  3] 207.0-208.0 sec  3.72 MBytes  31.2 Mbits/sec   1.671 ms    3/ 2659 (0.11%)
[  3] 208.0-209.0 sec  2.50 MBytes  21.0 Mbits/sec   3.753 ms    0/ 1783 (0%)
[  3] 209.0-210.0 sec  2.60 MBytes  21.8 Mbits/sec   1.191 ms    0/ 1855 (0%)
[  3] 210.0-211.0 sec  4.50 MBytes  37.7 Mbits/sec   5.005 ms    0/ 3208 (0%)
[  3] 211.0-212.0 sec  2.02 MBytes  16.9 Mbits/sec   1.956 ms    0/ 1440 (0%)
[  3] 212.0-213.0 sec  2.13 MBytes  17.9 Mbits/sec   0.716 ms    0/ 1519 (0%)
[  3] 213.0-214.0 sec  2.26 MBytes  19.0 Mbits/sec   1.001 ms    3/ 1616 (0.19%)
[  3] 214.0-215.0 sec  3.14 MBytes  26.4 Mbits/sec   1.548 ms    0/ 2242 (0%)
[  3] 215.0-216.0 sec  3.59 MBytes  30.1 Mbits/sec   1.423 ms    0/ 2560 (0%)
[  3] 216.0-217.0 sec  3.35 MBytes  28.1 Mbits/sec   3.557 ms    0/ 2389 (0%)
[  3] 217.0-218.0 sec  3.59 MBytes  30.1 Mbits/sec   0.443 ms    0/ 2558 (0%)
[  3] 218.0-219.0 sec  3.77 MBytes  31.6 Mbits/sec   2.785 ms    0/ 2688 (0%)
[  3] 219.0-220.0 sec  2.56 MBytes  21.5 Mbits/sec   3.057 ms    0/ 1826 (0%)
[  3] 220.0-221.0 sec  2.18 MBytes  18.3 Mbits/sec  12.074 ms    0/ 1558 (0%)
[  3] 221.0-222.0 sec  3.04 MBytes  25.5 Mbits/sec   1.845 ms    0/ 2168 (0%)
[  3] 222.0-223.0 sec  3.01 MBytes  25.2 Mbits/sec   4.799 ms    1/ 2148 (0.047%)
[  3] 223.0-224.0 sec  3.27 MBytes  27.4 Mbits/sec   0.270 ms    3/ 2332 (0.13%)
[  3] 224.0-225.0 sec  3.21 MBytes  26.9 Mbits/sec   0.929 ms    0/ 2288 (0%)
[  3] 225.0-226.0 sec  3.41 MBytes  28.6 Mbits/sec   1.593 ms    3/ 2437 (0.12%)
[  3] 226.0-227.0 sec  3.02 MBytes  25.4 Mbits/sec   2.244 ms    0/ 2157 (0%)
[  3] 227.0-228.0 sec  2.76 MBytes  23.2 Mbits/sec   2.150 ms    1/ 1970 (0.051%)
[  3] 228.0-229.0 sec  3.55 MBytes  29.8 Mbits/sec   0.512 ms    1/ 2532 (0.039%)
[  3] 229.0-230.0 sec  3.72 MBytes  31.2 Mbits/sec   1.036 ms    2/ 2656 (0.075%)
[  3] 230.0-231.0 sec  3.24 MBytes  27.2 Mbits/sec   1.379 ms    0/ 2313 (0%)
[  3] 231.0-232.0 sec  2.80 MBytes  23.5 Mbits/sec   0.970 ms    0/ 1999 (0%)
[  3] 232.0-233.0 sec  2.67 MBytes  22.4 Mbits/sec   2.037 ms    0/ 1902 (0%)
[  3] 233.0-234.0 sec  3.51 MBytes  29.4 Mbits/sec   1.842 ms    4/ 2508 (0.16%)
[  3] 234.0-235.0 sec  3.72 MBytes  31.2 Mbits/sec   4.568 ms    4/ 2658 (0.15%)
[  3] 235.0-236.0 sec  3.92 MBytes  32.9 Mbits/sec   0.670 ms    0/ 2794 (0%)
[  3] 236.0-237.0 sec  4.54 MBytes  38.1 Mbits/sec   3.644 ms    0/ 3242 (0%)
[  3] 237.0-238.0 sec  3.34 MBytes  28.0 Mbits/sec   2.229 ms    3/ 2382 (0.13%)
[  3] 238.0-239.0 sec  2.33 MBytes  19.5 Mbits/sec   2.532 ms    0/ 1662 (0%)
[  3] 239.0-240.0 sec  4.07 MBytes  34.1 Mbits/sec   1.547 ms    1/ 2902 (0.034%)
[  3] 240.0-241.0 sec  2.55 MBytes  21.4 Mbits/sec   0.820 ms    0/ 1817 (0%)
