------------------------------------------------------------
Server listening on UDP port 5001
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 192.168.2.81 port 5001 connected with 192.168.2.85 port 58549
[ ID] Interval       Transfer     Bandwidth        Jitter   Lost/Total Datagrams
[  3]  0.0- 1.0 sec  14.6 MBytes   123 Mbits/sec   0.359 ms    0/10447 (0%)
[  3] 17.0-18.0 sec  4.56 MBytes  38.2 Mbits/sec   2.738 ms    0/ 3252 (0%)
[  3] 18.0-19.0 sec  4.21 MBytes  35.3 Mbits/sec   0.854 ms    0/ 3002 (0%)
[  3] 19.0-20.0 sec  4.68 MBytes  39.2 Mbits/sec   0.322 ms    0/ 3336 (0%)
[  3] 20.0-21.0 sec  5.54 MBytes  46.5 Mbits/sec   0.668 ms    0/ 3950 (0%)
[  3] 21.0-22.0 sec  4.74 MBytes  39.7 Mbits/sec   0.828 ms    0/ 3380 (0%)
[  3] 22.0-23.0 sec  5.10 MBytes  42.8 Mbits/sec   1.439 ms    0/ 3636 (0%)
[  3] 23.0-24.0 sec  4.25 MBytes  35.7 Mbits/sec   2.046 ms    0/ 3035 (0%)
[  3] 24.0-25.0 sec  4.23 MBytes  35.5 Mbits/sec   0.946 ms    0/ 3018 (0%)
[  3] 25.0-26.0 sec  4.85 MBytes  40.7 Mbits/sec   0.246 ms    0/ 3460 (0%)
[  3] 26.0-27.0 sec  5.08 MBytes  42.6 Mbits/sec   1.674 ms    0/ 3624 (0%)
[  3] 27.0-28.0 sec  4.33 MBytes  36.3 Mbits/sec   2.843 ms    0/ 3086 (0%)
[  3] 28.0-29.0 sec  4.58 MBytes  38.5 Mbits/sec   1.283 ms    0/ 3270 (0%)
[  3] 29.0-30.0 sec  4.92 MBytes  41.3 Mbits/sec   1.677 ms    0/ 3513 (0%)
[  3] 30.0-31.0 sec  4.75 MBytes  39.8 Mbits/sec   0.432 ms    3/ 3388 (0.089%)
[  3] 31.0-32.0 sec  4.72 MBytes  39.6 Mbits/sec   1.222 ms    1/ 3368 (0.03%)
[  3] 32.0-33.0 sec  5.23 MBytes  43.9 Mbits/sec   0.429 ms    3/ 3736 (0.08%)
[  3] 33.0-34.0 sec  3.90 MBytes  32.7 Mbits/sec   0.386 ms    0/ 2784 (0%)
[  3] 34.0-35.0 sec  3.96 MBytes  33.2 Mbits/sec   0.565 ms    0/ 2826 (0%)
[  3] 35.0-36.0 sec  3.70 MBytes  31.1 Mbits/sec   0.165 ms    0/ 2642 (0%)
[  3] 36.0-37.0 sec  3.91 MBytes  32.8 Mbits/sec   0.483 ms    0/ 2792 (0%)
[  3] 37.0-38.0 sec  4.15 MBytes  34.8 Mbits/sec   0.550 ms    0/ 2962 (0%)
[  3] 38.0-39.0 sec  3.19 MBytes  26.7 Mbits/sec   3.922 ms    3/ 2276 (0.13%)
[  3] 39.0-40.0 sec  3.89 MBytes  32.6 Mbits/sec   0.231 ms    0/ 2772 (0%)
[  3] 40.0-41.0 sec  3.25 MBytes  27.2 Mbits/sec   4.075 ms    4/ 2320 (0.17%)
[  3] 41.0-42.0 sec  3.63 MBytes  30.4 Mbits/sec   2.647 ms    4/ 2593 (0.15%)
[  3] 42.0-43.0 sec  3.76 MBytes  31.5 Mbits/sec   1.262 ms    2/ 2682 (0.075%)
[  3] 43.0-44.0 sec  4.29 MBytes  36.0 Mbits/sec   0.397 ms    0/ 3058 (0%)
[  3] 44.0-45.0 sec  4.05 MBytes  34.0 Mbits/sec   1.172 ms    3/ 2891 (0.1%)
[  3] 45.0-46.0 sec  3.85 MBytes  32.3 Mbits/sec   0.906 ms    3/ 2750 (0.11%)
[  3] 46.0-47.0 sec  4.24 MBytes  35.6 Mbits/sec   2.948 ms    0/ 3023 (0%)
[  3] 47.0-48.0 sec  4.02 MBytes  33.7 Mbits/sec   0.502 ms    0/ 2864 (0%)
[  3] 48.0-49.0 sec  3.85 MBytes  32.3 Mbits/sec   1.350 ms    0/ 2749 (0%)
[  3] 49.0-50.0 sec  5.04 MBytes  42.3 Mbits/sec   0.658 ms    0/ 3593 (0%)
[  3] 50.0-51.0 sec  4.51 MBytes  37.8 Mbits/sec   2.779 ms    1/ 3219 (0.031%)
[  3] 51.0-52.0 sec  3.86 MBytes  32.4 Mbits/sec   6.145 ms    3/ 2757 (0.11%)
[  3] 52.0-53.0 sec  4.14 MBytes  34.7 Mbits/sec   1.095 ms    0/ 2952 (0%)
[  3] 53.0-54.0 sec  3.33 MBytes  27.9 Mbits/sec   4.838 ms    0/ 2374 (0%)
[  3] 54.0-55.0 sec  4.11 MBytes  34.5 Mbits/sec   0.851 ms    0/ 2930 (0%)
[  3] 55.0-56.0 sec  3.44 MBytes  28.8 Mbits/sec   3.316 ms    4/ 2455 (0.16%)
[  3] 56.0-57.0 sec  3.26 MBytes  27.4 Mbits/sec   1.026 ms    0/ 2328 (0%)
[  3] 57.0-58.0 sec  4.06 MBytes  34.1 Mbits/sec   1.728 ms    2/ 2898 (0.069%)
[  3] 58.0-59.0 sec  4.53 MBytes  38.0 Mbits/sec   1.051 ms    0/ 3229 (0%)
[  3] 59.0-60.0 sec  3.67 MBytes  30.8 Mbits/sec   0.152 ms    0/ 2620 (0%)
[  3] 60.0-61.0 sec  3.60 MBytes  30.2 Mbits/sec   1.640 ms    0/ 2566 (0%)
[  3] 61.0-62.0 sec  3.94 MBytes  33.0 Mbits/sec   0.607 ms    1/ 2810 (0.036%)
[  3] 62.0-63.0 sec  4.34 MBytes  36.4 Mbits/sec   1.824 ms    2/ 3098 (0.065%)
[  3] 63.0-64.0 sec  5.00 MBytes  42.0 Mbits/sec   0.150 ms    0/ 3569 (0%)
[  3] 64.0-65.0 sec  4.07 MBytes  34.2 Mbits/sec   0.368 ms    0/ 2906 (0%)
[  3] 65.0-66.0 sec  3.82 MBytes  32.1 Mbits/sec   0.708 ms    1/ 2729 (0.037%)
[  3] 66.0-67.0 sec  4.47 MBytes  37.5 Mbits/sec   0.263 ms    2/ 3192 (0.063%)
[  3] 67.0-68.0 sec  4.09 MBytes  34.3 Mbits/sec   0.488 ms    0/ 2919 (0%)
[  3] 68.0-69.0 sec  4.70 MBytes  39.5 Mbits/sec   2.486 ms    1/ 3356 (0.03%)
[  3] 69.0-70.0 sec  3.55 MBytes  29.8 Mbits/sec   3.422 ms    0/ 2531 (0%)
[  3] 70.0-71.0 sec  3.83 MBytes  32.2 Mbits/sec   4.130 ms    0/ 2735 (0%)
[  3] 71.0-72.0 sec  3.51 MBytes  29.5 Mbits/sec   0.566 ms    1/ 2508 (0.04%)
[  3] 72.0-73.0 sec  4.27 MBytes  35.8 Mbits/sec   1.338 ms    2/ 3045 (0.066%)
[  3] 73.0-74.0 sec  4.36 MBytes  36.6 Mbits/sec   3.676 ms    4/ 3116 (0.13%)
[  3] 74.0-75.0 sec  4.34 MBytes  36.4 Mbits/sec   3.727 ms    3/ 3097 (0.097%)
[  3] 75.0-76.0 sec  4.56 MBytes  38.2 Mbits/sec   0.705 ms    3/ 3254 (0.092%)
[  3] 76.0-77.0 sec  3.79 MBytes  31.8 Mbits/sec   0.911 ms    0/ 2704 (0%)
[  3] 77.0-78.0 sec  4.03 MBytes  33.8 Mbits/sec   2.858 ms    0/ 2875 (0%)
[  3] 78.0-79.0 sec  3.50 MBytes  29.3 Mbits/sec   1.048 ms    0/ 2495 (0%)
[  3] 79.0-80.0 sec  4.09 MBytes  34.3 Mbits/sec   8.760 ms    0/ 2920 (0%)
[  3] 80.0-81.0 sec  4.02 MBytes  33.7 Mbits/sec   0.318 ms    0/ 2865 (0%)
[  3] 81.0-82.0 sec  3.77 MBytes  31.6 Mbits/sec   4.049 ms    0/ 2688 (0%)
[  3] 82.0-83.0 sec  3.99 MBytes  33.5 Mbits/sec   3.248 ms    0/ 2848 (0%)
[  3] 83.0-84.0 sec  3.65 MBytes  30.6 Mbits/sec   0.355 ms    0/ 2605 (0%)
[  3] 84.0-85.0 sec  4.05 MBytes  33.9 Mbits/sec   4.227 ms    2/ 2888 (0.069%)
[  3] 85.0-86.0 sec  3.32 MBytes  27.8 Mbits/sec   1.541 ms    2/ 2368 (0.084%)
[  3] 86.0-87.0 sec  3.43 MBytes  28.8 Mbits/sec   0.882 ms    0/ 2450 (0%)
[  3] 87.0-88.0 sec  3.79 MBytes  31.8 Mbits/sec   2.059 ms    0/ 2706 (0%)
[  3] 88.0-89.0 sec  3.80 MBytes  31.9 Mbits/sec   5.851 ms    2/ 2714 (0.074%)
[  3] 89.0-90.0 sec  3.37 MBytes  28.2 Mbits/sec   1.092 ms    4/ 2406 (0.17%)
[  3] 90.0-91.0 sec  2.72 MBytes  22.8 Mbits/sec   0.628 ms    0/ 1939 (0%)
[  3] 91.0-92.0 sec  3.00 MBytes  25.2 Mbits/sec   0.773 ms    5/ 2145 (0.23%)
[  3] 92.0-93.0 sec  3.52 MBytes  29.5 Mbits/sec   1.172 ms    0/ 2508 (0%)
[  3] 93.0-94.0 sec  2.72 MBytes  22.8 Mbits/sec   3.228 ms    1/ 1938 (0.052%)
[  3] 94.0-95.0 sec  3.09 MBytes  25.9 Mbits/sec   5.181 ms    3/ 2207 (0.14%)
[  3] 95.0-96.0 sec  3.64 MBytes  30.6 Mbits/sec   1.083 ms    4/ 2603 (0.15%)
[  3] 96.0-97.0 sec  2.96 MBytes  24.8 Mbits/sec   6.654 ms    1/ 2113 (0.047%)
[  3] 97.0-98.0 sec  2.72 MBytes  22.8 Mbits/sec   3.223 ms    0/ 1941 (0%)
[  3] 98.0-99.0 sec  2.96 MBytes  24.8 Mbits/sec   2.579 ms    5/ 2117 (0.24%)
[  3] 99.0-100.0 sec  4.06 MBytes  34.1 Mbits/sec   1.192 ms    5/ 2901 (0.17%)
[  3] 100.0-101.0 sec  3.71 MBytes  31.1 Mbits/sec   2.817 ms    0/ 2647 (0%)
[  3] 101.0-102.0 sec  3.32 MBytes  27.8 Mbits/sec   0.962 ms    2/ 2367 (0.084%)
[  3] 102.0-103.0 sec  3.32 MBytes  27.8 Mbits/sec   7.485 ms    1/ 2367 (0.042%)
[  3] 103.0-104.0 sec  3.43 MBytes  28.8 Mbits/sec   0.978 ms   17/ 2467 (0.69%)
[  3] 104.0-105.0 sec  3.34 MBytes  28.0 Mbits/sec   1.588 ms    0/ 2383 (0%)
[  3] 105.0-106.0 sec  2.80 MBytes  23.5 Mbits/sec   2.212 ms    0/ 1997 (0%)
[  3] 106.0-107.0 sec  3.38 MBytes  28.3 Mbits/sec   1.365 ms    0/ 2410 (0%)
[  3] 107.0-108.0 sec  3.30 MBytes  27.7 Mbits/sec   2.116 ms    0/ 2355 (0%)
[  3] 108.0-109.0 sec  2.89 MBytes  24.2 Mbits/sec   2.119 ms    1/ 2060 (0.049%)
[  3] 109.0-110.0 sec  2.69 MBytes  22.6 Mbits/sec   4.616 ms    0/ 1920 (0%)
[  3] 110.0-111.0 sec  3.48 MBytes  29.2 Mbits/sec   0.310 ms    0/ 2484 (0%)
[  3] 111.0-112.0 sec  2.92 MBytes  24.5 Mbits/sec   3.079 ms    2/ 2085 (0.096%)
[  3] 112.0-113.0 sec  2.70 MBytes  22.7 Mbits/sec   0.608 ms    0/ 1927 (0%)
[  3] 113.0-114.0 sec  2.59 MBytes  21.7 Mbits/sec   1.944 ms    3/ 1849 (0.16%)
[  3] 114.0-115.0 sec  3.17 MBytes  26.6 Mbits/sec   0.087 ms    0/ 2262 (0%)
[  3] 115.0-116.0 sec  3.10 MBytes  26.0 Mbits/sec   0.986 ms    0/ 2212 (0%)
[  3] 116.0-117.0 sec  3.06 MBytes  25.6 Mbits/sec   0.689 ms    0/ 2181 (0%)
[  3] 117.0-118.0 sec  3.14 MBytes  26.3 Mbits/sec   2.769 ms    1/ 2238 (0.045%)
[  3] 118.0-119.0 sec  3.08 MBytes  25.9 Mbits/sec   2.691 ms    0/ 2200 (0%)
[  3] 119.0-120.0 sec  2.86 MBytes  24.0 Mbits/sec   1.240 ms    0/ 2037 (0%)
[  3] 120.0-121.0 sec  2.45 MBytes  20.6 Mbits/sec   1.274 ms    1/ 1751 (0.057%)
[  3] 121.0-122.0 sec  2.45 MBytes  20.6 Mbits/sec   1.794 ms    1/ 1749 (0.057%)
[  3] 122.0-123.0 sec  3.32 MBytes  27.9 Mbits/sec   8.954 ms    3/ 2374 (0.13%)
[  3] 123.0-124.0 sec  2.64 MBytes  22.1 Mbits/sec   0.470 ms    0/ 1881 (0%)
[  3] 124.0-125.0 sec  2.83 MBytes  23.7 Mbits/sec   1.266 ms    0/ 2019 (0%)
[  3] 125.0-126.0 sec  2.58 MBytes  21.7 Mbits/sec   2.688 ms    2/ 1843 (0.11%)
[  3] 126.0-127.0 sec  3.61 MBytes  30.3 Mbits/sec   0.842 ms    0/ 2576 (0%)
[  3] 127.0-128.0 sec  3.27 MBytes  27.4 Mbits/sec   3.553 ms    0/ 2333 (0%)
[  3] 128.0-129.0 sec  3.77 MBytes  31.6 Mbits/sec   0.703 ms    0/ 2690 (0%)
[  3] 129.0-130.0 sec  2.37 MBytes  19.9 Mbits/sec   0.562 ms    0/ 1694 (0%)
[  3] 130.0-131.0 sec  3.51 MBytes  29.4 Mbits/sec   4.758 ms    4/ 2507 (0.16%)
[  3] 131.0-132.0 sec  2.96 MBytes  24.9 Mbits/sec   0.845 ms    0/ 2114 (0%)
[  3] 132.0-133.0 sec  2.89 MBytes  24.2 Mbits/sec   1.041 ms    0/ 2059 (0%)
[  3] 133.0-134.0 sec  3.12 MBytes  26.2 Mbits/sec   0.771 ms    9/ 2233 (0.4%)
[  3] 134.0-135.0 sec  4.56 MBytes  38.2 Mbits/sec   4.981 ms    0/ 3251 (0%)
[  3] 135.0-136.0 sec  2.54 MBytes  21.3 Mbits/sec   3.662 ms    0/ 1809 (0%)
[  3] 136.0-137.0 sec  3.39 MBytes  28.4 Mbits/sec   5.890 ms    0/ 2418 (0%)
[  3] 137.0-138.0 sec  3.32 MBytes  27.8 Mbits/sec   2.765 ms    0/ 2368 (0%)
[  3] 138.0-139.0 sec  2.44 MBytes  20.5 Mbits/sec   5.012 ms    0/ 1742 (0%)
[  3] 139.0-140.0 sec  2.93 MBytes  24.6 Mbits/sec   1.286 ms    9/ 2099 (0.43%)
[  3] 140.0-141.0 sec  2.68 MBytes  22.5 Mbits/sec   2.085 ms    1/ 1911 (0.052%)
[  3] 141.0-142.0 sec  3.20 MBytes  26.8 Mbits/sec   0.824 ms    1/ 2284 (0.044%)
[  3] 142.0-143.0 sec  3.21 MBytes  26.9 Mbits/sec   0.808 ms    0/ 2290 (0%)
[  3] 143.0-144.0 sec  2.80 MBytes  23.5 Mbits/sec   0.810 ms    2/ 2001 (0.1%)
[  3] 144.0-145.0 sec  3.11 MBytes  26.1 Mbits/sec   2.251 ms    0/ 2220 (0%)
[  3] 145.0-146.0 sec  3.34 MBytes  28.0 Mbits/sec   2.972 ms    0/ 2382 (0%)
[  3] 146.0-147.0 sec  3.20 MBytes  26.9 Mbits/sec   1.716 ms    4/ 2289 (0.17%)
[  3] 147.0-148.0 sec  3.87 MBytes  32.5 Mbits/sec   2.162 ms    0/ 2764 (0%)
[  3] 148.0-149.0 sec  3.49 MBytes  29.2 Mbits/sec   1.913 ms    2/ 2488 (0.08%)
[  3] 149.0-150.0 sec  2.57 MBytes  21.6 Mbits/sec   0.989 ms    3/ 1839 (0.16%)
[  3] 150.0-151.0 sec  2.65 MBytes  22.2 Mbits/sec   4.948 ms    0/ 1892 (0%)
[  3] 151.0-152.0 sec  3.43 MBytes  28.8 Mbits/sec   2.404 ms    0/ 2448 (0%)
[  3] 152.0-153.0 sec  2.62 MBytes  22.0 Mbits/sec   1.010 ms    0/ 1871 (0%)
[  3] 153.0-154.0 sec  2.37 MBytes  19.9 Mbits/sec   3.587 ms    0/ 1692 (0%)
[  3] 154.0-155.0 sec  3.03 MBytes  25.4 Mbits/sec   1.324 ms    2/ 2165 (0.092%)
[  3] 155.0-156.0 sec  2.50 MBytes  20.9 Mbits/sec   3.468 ms   12/ 1792 (0.67%)
[  3] 156.0-157.0 sec  3.34 MBytes  28.0 Mbits/sec   2.951 ms    0/ 2384 (0%)
[  3] 157.0-158.0 sec  3.54 MBytes  29.7 Mbits/sec   6.060 ms    5/ 2533 (0.2%)
[  3] 158.0-159.0 sec  2.84 MBytes  23.9 Mbits/sec   1.077 ms    0/ 2029 (0%)
[  3] 159.0-160.0 sec  2.42 MBytes  20.3 Mbits/sec   0.734 ms    3/ 1731 (0.17%)
[  3] 160.0-161.0 sec  3.33 MBytes  27.9 Mbits/sec   1.822 ms    2/ 2377 (0.084%)
[  3] 161.0-162.0 sec  2.42 MBytes  20.3 Mbits/sec   3.727 ms    0/ 1726 (0%)
[  3] 162.0-163.0 sec  3.52 MBytes  29.6 Mbits/sec   0.898 ms    1/ 2515 (0.04%)
[  3] 163.0-164.0 sec  2.86 MBytes  24.0 Mbits/sec   1.373 ms    0/ 2037 (0%)
[  3] 164.0-165.0 sec  2.63 MBytes  22.1 Mbits/sec   0.491 ms    2/ 1877 (0.11%)
[  3] 165.0-166.0 sec  2.41 MBytes  20.2 Mbits/sec   0.360 ms    3/ 1722 (0.17%)
[  3] 166.0-167.0 sec  3.59 MBytes  30.1 Mbits/sec   0.987 ms    0/ 2561 (0%)
[  3] 167.0-168.0 sec  3.50 MBytes  29.4 Mbits/sec   0.621 ms    0/ 2496 (0%)
[  3] 168.0-169.0 sec  4.15 MBytes  34.8 Mbits/sec   1.552 ms    1/ 2962 (0.034%)
[  3] 169.0-170.0 sec  3.27 MBytes  27.5 Mbits/sec   2.319 ms    0/ 2335 (0%)
[  3] 170.0-171.0 sec  2.94 MBytes  24.7 Mbits/sec   1.424 ms    0/ 2097 (0%)
[  3] 171.0-172.0 sec  4.08 MBytes  34.2 Mbits/sec   0.896 ms    0/ 2911 (0%)
[  3] 172.0-173.0 sec  3.15 MBytes  26.4 Mbits/sec   3.480 ms    1/ 2249 (0.044%)
[  3] 173.0-174.0 sec  2.84 MBytes  23.8 Mbits/sec   2.751 ms    0/ 2024 (0%)
[  3] 174.0-175.0 sec  2.47 MBytes  20.8 Mbits/sec   3.942 ms    4/ 1769 (0.23%)
[  3] 175.0-176.0 sec  2.88 MBytes  24.2 Mbits/sec   7.360 ms    0/ 2055 (0%)
[  3] 176.0-177.0 sec  3.69 MBytes  31.0 Mbits/sec   7.004 ms    2/ 2636 (0.076%)
[  3] 177.0-178.0 sec  3.46 MBytes  29.0 Mbits/sec   4.077 ms    4/ 2471 (0.16%)
[  3] 178.0-179.0 sec  2.39 MBytes  20.1 Mbits/sec   1.288 ms    0/ 1707 (0%)
[  3] 179.0-180.0 sec  3.43 MBytes  28.8 Mbits/sec   1.108 ms    0/ 2448 (0%)
[  3] 180.0-181.0 sec  3.83 MBytes  32.2 Mbits/sec   0.226 ms    0/ 2735 (0%)
[  3] 181.0-182.0 sec  3.43 MBytes  28.8 Mbits/sec   1.016 ms    0/ 2446 (0%)
[  3] 182.0-183.0 sec  3.30 MBytes  27.7 Mbits/sec   0.577 ms    0/ 2354 (0%)
[  3] 183.0-184.0 sec  2.66 MBytes  22.3 Mbits/sec   1.509 ms    0/ 1897 (0%)
[  3] 184.0-185.0 sec  3.38 MBytes  28.3 Mbits/sec   1.606 ms    0/ 2408 (0%)
[  3] 185.0-186.0 sec  3.91 MBytes  32.8 Mbits/sec   1.081 ms    0/ 2790 (0%)
[  3] 186.0-187.0 sec  3.05 MBytes  25.6 Mbits/sec   0.559 ms    1/ 2174 (0.046%)
[  3] 187.0-188.0 sec  1.59 MBytes  13.3 Mbits/sec   2.910 ms    0/ 1131 (0%)
[  3] 188.0-189.0 sec  2.74 MBytes  23.0 Mbits/sec   1.881 ms    0/ 1956 (0%)
[  3] 189.0-190.0 sec  2.66 MBytes  22.3 Mbits/sec   1.794 ms    0/ 1895 (0%)
[  3] 190.0-191.0 sec  2.80 MBytes  23.4 Mbits/sec   0.424 ms    0/ 1994 (0%)
[  3] 191.0-192.0 sec  3.91 MBytes  32.8 Mbits/sec   1.334 ms    1/ 2790 (0.036%)
[  3] 192.0-193.0 sec  3.30 MBytes  27.6 Mbits/sec   0.749 ms    0/ 2351 (0%)
[  3] 193.0-194.0 sec  3.04 MBytes  25.5 Mbits/sec   3.303 ms    0/ 2165 (0%)
[  3] 194.0-195.0 sec  3.28 MBytes  27.5 Mbits/sec   0.342 ms    0/ 2339 (0%)
[  3] 195.0-196.0 sec  3.77 MBytes  31.6 Mbits/sec   1.570 ms    0/ 2687 (0%)
[  3] 196.0-197.0 sec  3.05 MBytes  25.6 Mbits/sec   2.571 ms   13/ 2186 (0.59%)
[  3] 197.0-198.0 sec  3.50 MBytes  29.4 Mbits/sec   1.976 ms    0/ 2498 (0%)
[  3] 198.0-199.0 sec  3.77 MBytes  31.6 Mbits/sec   0.297 ms    0/ 2689 (0%)
[  3] 199.0-200.0 sec  2.42 MBytes  20.3 Mbits/sec   2.486 ms    0/ 1723 (0%)
[  3] 200.0-201.0 sec  3.07 MBytes  25.7 Mbits/sec   8.436 ms    0/ 2187 (0%)
[  3] 201.0-202.0 sec  1.45 MBytes  12.1 Mbits/sec   6.337 ms    0/ 1031 (0%)
[  3] 202.0-203.0 sec  3.05 MBytes  25.6 Mbits/sec   0.622 ms    0/ 2176 (0%)
[  3] 203.0-204.0 sec  4.27 MBytes  35.8 Mbits/sec   3.856 ms    0/ 3048 (0%)
[  3] 204.0-205.0 sec  3.73 MBytes  31.3 Mbits/sec   6.789 ms    1/ 2663 (0.038%)
[  3] 205.0-206.0 sec  3.49 MBytes  29.3 Mbits/sec   3.795 ms   14/ 2505 (0.56%)
[  3] 206.0-207.0 sec  3.28 MBytes  27.6 Mbits/sec   0.826 ms    0/ 2343 (0%)
[  3] 207.0-208.0 sec  3.99 MBytes  33.5 Mbits/sec   4.955 ms    0/ 2847 (0%)
[  3] 208.0-209.0 sec  4.02 MBytes  33.7 Mbits/sec   6.577 ms    0/ 2867 (0%)
[  3] 209.0-210.0 sec  3.07 MBytes  25.7 Mbits/sec   0.619 ms    0/ 2189 (0%)
[  3] 210.0-211.0 sec  3.78 MBytes  31.7 Mbits/sec   0.524 ms    0/ 2697 (0%)
[  3] 211.0-212.0 sec  3.65 MBytes  30.7 Mbits/sec   0.819 ms    0/ 2607 (0%)
[  3] 212.0-213.0 sec  3.52 MBytes  29.5 Mbits/sec   2.300 ms    0/ 2510 (0%)
[  3] 213.0-214.0 sec  3.24 MBytes  27.2 Mbits/sec   1.662 ms    0/ 2314 (0%)
[  3] 214.0-215.0 sec  3.23 MBytes  27.1 Mbits/sec   0.630 ms    0/ 2302 (0%)
[  3] 215.0-216.0 sec  3.69 MBytes  31.0 Mbits/sec   4.716 ms    0/ 2632 (0%)
[  3] 216.0-217.0 sec  3.24 MBytes  27.2 Mbits/sec   2.204 ms    0/ 2309 (0%)
[  3] 217.0-218.0 sec  2.88 MBytes  24.1 Mbits/sec   0.540 ms    0/ 2051 (0%)
[  3] 218.0-219.0 sec  3.84 MBytes  32.2 Mbits/sec   2.111 ms    0/ 2738 (0%)
[  3] 219.0-220.0 sec  4.10 MBytes  34.4 Mbits/sec   0.741 ms    0/ 2927 (0%)
[  3] 220.0-221.0 sec  3.97 MBytes  33.3 Mbits/sec   2.357 ms    0/ 2830 (0%)
[  3] 221.0-222.0 sec  3.73 MBytes  31.3 Mbits/sec   0.773 ms    0/ 2659 (0%)
[  3] 222.0-223.0 sec  2.12 MBytes  17.8 Mbits/sec   6.307 ms    0/ 1513 (0%)
[  3] 223.0-224.0 sec  4.13 MBytes  34.6 Mbits/sec   1.213 ms    1/ 2944 (0.034%)
[  3] 224.0-225.0 sec  3.79 MBytes  31.8 Mbits/sec   3.110 ms    0/ 2703 (0%)
[  3] 225.0-226.0 sec  3.49 MBytes  29.3 Mbits/sec   0.948 ms    0/ 2488 (0%)
[  3] 226.0-227.0 sec  3.77 MBytes  31.6 Mbits/sec   1.191 ms    0/ 2691 (0%)
[  3] 227.0-228.0 sec  4.22 MBytes  35.4 Mbits/sec   2.312 ms   17/ 3030 (0.56%)
[  3] 228.0-229.0 sec  4.87 MBytes  40.8 Mbits/sec   2.764 ms    0/ 3472 (0%)
[  3] 229.0-230.0 sec  3.94 MBytes  33.0 Mbits/sec   1.150 ms    0/ 2809 (0%)
[  3] 230.0-231.0 sec  3.82 MBytes  32.1 Mbits/sec   4.648 ms    0/ 2726 (0%)
[  3] 231.0-232.0 sec  3.67 MBytes  30.8 Mbits/sec   1.145 ms    0/ 2619 (0%)
[  3] 232.0-233.0 sec  3.67 MBytes  30.8 Mbits/sec   2.870 ms    0/ 2615 (0%)
[  3] 233.0-234.0 sec  3.81 MBytes  31.9 Mbits/sec   1.110 ms    0/ 2716 (0%)
[  3] 234.0-235.0 sec  3.90 MBytes  32.7 Mbits/sec   3.438 ms    0/ 2780 (0%)
[  3] 235.0-236.0 sec  4.02 MBytes  33.7 Mbits/sec   2.909 ms    0/ 2868 (0%)
[  3] 236.0-237.0 sec  3.25 MBytes  27.2 Mbits/sec   0.351 ms    0/ 2315 (0%)
[  3] 237.0-238.0 sec  3.54 MBytes  29.7 Mbits/sec   0.238 ms    0/ 2527 (0%)
[  3] 238.0-239.0 sec  4.25 MBytes  35.7 Mbits/sec   0.988 ms    0/ 3035 (0%)
[  3] 239.0-240.0 sec  3.62 MBytes  30.3 Mbits/sec   0.381 ms    0/ 2579 (0%)
[  3] 240.0-241.0 sec  4.10 MBytes  34.4 Mbits/sec   0.705 ms    0/ 2922 (0%)
